pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,player_id,player_type,fetch_date
SI,2025-06-20,93.2,-1.61,6.3,"Turner, Trea",607208,694918,grounded_into_double_play,hit_into_play,,,,,4,"Trea Turner grounds into a double play, second baseman Jeff McNeil to shortstop Francisco Lindor to first baseman Pete Alonso. Brandon Marsh out at 2nd. Trea Turner out at 1st.",R,R,R,PHI,NYM,X,4.0,ground_ball,0,0,2025,-1.35,1.11,-0.42,2.79,,,669016.0,0,3,Bot,142.4,149.49,,,,,6.055988430959594,-135.42138571664665,-5.6553189583568955,-17.896589734680646,32.166013688376125,-17.516720911209823,3.46,1.7,24.0,89.7,-5.0,93.4,2220,6.7,777437,620443,624413,643446,683146,596019,607043,621438,665742,53.84,0.223,0.255,0.0,1.0,0.0,0.0,2.0,23,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,220,-0.082,-0.352,,,0.25,0.352,89.7,0,0,0.594,0.594,24,32,24,32,2,1,,,,,1.55,1.35,1.35,,,,,,,607208,batter,2025-06-21T21:57:19.703576
FC,2025-06-20,90.4,-1.37,5.8,"Turner, Trea",607208,621057,single,hit_into_play,,,,,6,Trea Turner singles on a line drive to center fielder Tyrone Taylor.,R,R,R,PHI,NYM,X,8.0,line_drive,0,1,2025,0.12,0.43,0.65,2.5,,,,0,8,Bot,126.9,87.43,,,,,4.743284722723232,-131.5591839029996,-3.199383369228475,0.3865296920289234,27.525852566617345,-26.66413922496329,3.46,1.7,251.0,80.0,20.0,89.9,2493,5.9,777437,620443,624413,643446,683146,596019,607043,621438,665742,54.58,0.917,0.827,0.9,1.0,1.0,0.0,4.0,70,2,Cutter,8,2,8,2,2,8,8,2,Standard,Standard,177,0.0,0.485,68.7,7.6,0.985,-0.485,88.0,6,6,0.998,0.998,31,32,31,32,1,4,,,,,2.35,-0.12,-0.12,,3.742235049791244,-0.74322529105538,23.501048673226503,45.326488122155034,27.550478321890065,607208,batter,2025-06-21T21:57:19.703576
FC,2025-06-20,89.8,-1.39,5.82,"Turner, Trea",607208,621057,,foul,,,,,2,Trea Turner singles on a line drive to center fielder Tyrone Taylor.,R,R,R,PHI,NYM,S,,,0,0,2025,0.02,0.58,-0.08,3.22,,,,0,8,Bot,,,,,,,3.182378952636877,-130.81831723911188,-1.6916449935333868,-0.4997799861294286,27.906766800631544,-25.326428680994248,3.46,1.7,153.0,76.4,70.0,89.0,2455,5.8,777437,620443,624413,643446,683146,596019,607043,621438,665742,54.72,,,,,,,,70,1,Cutter,8,2,8,2,2,8,8,2,Standard,Standard,198,0.0,-0.037,67.1,7.2,,0.037,88.0,6,6,0.998,0.998,31,32,31,32,1,4,,,,,2.24,-0.02,-0.02,,5.4843028493371015,-2.471056014288577,24.41037673625725,36.205739305448056,24.814991576445255,607208,batter,2025-06-21T21:57:19.703576
ST,2025-06-20,88.2,-2.36,5.71,"Turner, Trea",607208,657585,double,hit_into_play,,,,,9,Trea Turner doubles (16) on a line drive to right fielder Juan Soto. Brandon Marsh scores.,R,R,R,PHI,NYM,X,9.0,line_drive,2,2,2025,0.83,0.43,0.76,1.9,,669016.0,,0,7,Bot,199.19,127.18,,,,,5.861073330049022,-128.26875700376723,-3.96963470746674,7.678573401327934,29.760325421337868,-26.824857883123492,3.46,1.7,225.0,73.8,26.0,87.6,2861,6.2,777437,620443,624413,643446,683146,596019,607043,621438,665742,54.31,0.84,0.783,1.25,1.0,1.0,1.0,4.0,58,5,Sweeper,2,2,2,2,2,3,3,2,Standard,Standard,64,0.151,0.744,60.4,7.2,0.925,-0.744,88.0,0,0,0.696,0.696,32,32,32,32,1,3,,,,,2.54,-0.83,-0.83,,-9.221090792912824,15.03168464704444,30.65502483479456,47.51220557289528,15.135792158041552,607208,batter,2025-06-21T21:57:19.703576
ST,2025-06-20,88.1,-2.35,5.74,"Turner, Trea",607208,657585,,swinging_strike,,,,,14,Trea Turner doubles (16) on a line drive to right fielder Juan Soto. Brandon Marsh scores.,R,R,R,PHI,NYM,S,,,2,1,2025,0.96,0.08,1.73,1.59,,669016.0,,0,7,Bot,,,,,,,7.87275295247725,-127.99261759508936,-4.052463129644515,8.708584785870412,28.753518844071625,-30.55279603895289,3.46,1.7,,,,87.3,2840,6.1,777437,620443,624413,643446,683146,596019,607043,621438,665742,54.43,,,,,,,,58,4,Sweeper,2,2,2,2,2,2,2,2,Standard,Standard,59,0.0,-0.06,71.0,8.4,,0.06,,0,0,0.696,0.696,32,32,32,32,1,3,,,,,2.88,-0.96,-0.96,,35.41059008997733,-57.584905653511775,21.077511244495184,56.51835608371452,48.67092354398719,607208,batter,2025-06-21T21:57:19.703576
FC,2025-06-20,93.5,-2.21,5.88,"Turner, Trea",607208,657585,,ball,,,,,11,Trea Turner doubles (16) on a line drive to right fielder Juan Soto. Brandon Marsh scores.,R,R,R,PHI,NYM,B,,,1,1,2025,0.42,0.61,-0.66,4.9,,669016.0,,0,7,Bot,,,,,,,3.0686514448286895,-136.3075970438611,1.79867573051057,4.601397642382727,27.794745549407967,-25.138069442193416,3.28,1.64,,,,93.4,2591,6.0,777437,620443,624413,643446,683146,596019,607043,621438,665742,54.51,,,,,,,,58,3,Cutter,2,2,2,2,2,2,2,2,Standard,Standard,182,0.0,0.041,,,,-0.041,,0,0,0.696,0.696,32,32,32,32,1,3,,,,,1.98,-0.42,-0.42,,,,,,,607208,batter,2025-06-21T21:57:19.703576
ST,2025-06-20,88.8,-2.55,5.71,"Turner, Trea",607208,657585,,swinging_strike,,,,,9,Trea Turner doubles (16) on a line drive to right fielder Juan Soto. Brandon Marsh scores.,R,R,R,PHI,NYM,S,,,1,0,2025,0.77,0.51,0.35,1.96,,669016.0,,0,7,Bot,,,,,,,5.476665525899946,-129.1663809511424,-4.14250101048386,7.311149459517312,28.73296039364554,-25.81730303704091,3.46,1.7,,,,88.6,2874,6.4,777437,620443,624413,643446,683146,596019,607043,621438,665742,54.13,,,,,,,,58,2,Sweeper,2,2,2,2,2,2,2,2,Standard,Standard,69,0.0,-0.036,72.8,9.0,,0.036,,0,0,0.696,0.696,32,32,32,32,1,3,,,,,2.4,-0.77,-0.77,,26.2234325313747,-49.72852752257412,31.533320802862452,41.139062754024785,62.73347725674614,607208,batter,2025-06-21T21:57:19.703576
ST,2025-06-20,88.3,-2.47,5.69,"Turner, Trea",607208,657585,,ball,,,,,14,Trea Turner doubles (16) on a line drive to right fielder Juan Soto. Brandon Marsh scores.,R,R,R,PHI,NYM,B,,,0,0,2025,1.01,0.46,1.98,1.59,,669016.0,,0,7,Bot,,,,,,,8.732010932497332,-128.2396298667692,-4.78280477677894,9.012055478744708,29.379394411968804,-26.22629694244013,3.33,1.62,,,,88.0,2800,6.4,777437,620443,624413,643446,683146,596019,607043,621438,665742,54.05,,,,,,,,58,1,Sweeper,2,2,2,2,2,2,2,2,Standard,Standard,66,0.0,0.038,,,,-0.038,,0,0,0.696,0.696,32,32,32,32,1,3,,,,,2.5,-1.01,-1.01,,,,,,,607208,batter,2025-06-21T21:57:19.703576
ST,2025-06-20,84.0,-1.94,6.08,"Turner, Trea",607208,694918,strikeout,swinging_strike,,,,,9,Trea Turner strikes out swinging.,R,R,R,PHI,NYM,S,2.0,,2,2,2025,1.06,0.4,0.5,1.73,,,,0,1,Bot,,,,,,,3.575781168686079,-122.24769256084647,-4.487133393438203,9.909302659946308,24.77647687574023,-27.46450945669249,3.46,1.7,,,,84.4,2891,6.6,777437,620443,624413,643446,683146,596019,607043,621438,665742,53.89,,0.0,0.0,1.0,0.0,0.0,,6,6,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,79,-0.021,-0.227,72.8,8.6,,0.227,,0,0,0.547,0.547,24,32,24,32,1,0,,,,,2.84,-1.06,-1.06,,20.000678417704567,-38.99304054388975,27.075161695794733,42.22260015127714,49.52324071683378,607208,batter,2025-06-21T21:57:19.703576
ST,2025-06-20,85.6,-1.62,6.15,"Turner, Trea",607208,694918,,ball,,,,,14,Trea Turner strikes out swinging.,R,R,R,PHI,NYM,B,,,1,2,2025,1.12,0.5,2.06,0.64,,,,0,1,Bot,,,,,,,6.44927469432883,-124.36008966166688,-7.74084691733408,10.33425725369577,25.09423895632446,-25.593169586715092,3.47,1.67,,,,86.0,2887,6.6,777437,620443,624413,643446,683146,596019,607043,621438,665742,53.87,,,,,,,,6,5,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,73,0.0,0.04,,,,-0.04,,0,0,0.547,0.547,24,32,24,32,1,0,,,,,2.62,-1.12,-1.12,,,,,,,607208,batter,2025-06-21T21:57:19.703576
