pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,player_id,player_type,fetch_date
SL,2025-06-18,87.9,-0.93,6.1,"Clase, Emmanuel",672275,661403,strikeout,called_strike,,,,,4,Patrick Bailey called out on strikes.,R,L,R,SF,CLE,S,2.0,,2,2,2025,0.92,-0.11,-0.63,2.38,,573262.0,,2,9,Bot,,,,,,,-1.2146111514623916,-128.0582170707968,-2.719751165086663,10.446569261315949,25.11102166745278,-33.1115835634663,3.46,1.57,,,,88.6,2523,6.5,777454,666310,700932,682177,608070,672356,680757,657041,666134,53.97,,0.0,0.0,1.0,0.0,0.0,,72,5,Slider,2,4,2,4,4,2,2,4,Infield shade,Standard,66,-0.046,-0.25,,,,0.25,,-2,-2,0.046,0.046,27,26,27,26,1,3,1,11,,1,3.05,-0.92,0.92,49.2,,,,,,661403,pitcher,2025-06-21T22:06:46.532583
FC,2025-06-18,98.6,-1.02,6.05,"Clase, Emmanuel",672275,661403,,swinging_strike,,,,,1,Patrick Bailey called out on strikes.,R,L,R,SF,CLE,S,,,2,1,2025,0.3,1.01,-0.4,3.42,,573262.0,,2,9,Bot,,,,,,,1.013886794589713,-143.7435803880556,-4.1439842383298116,3.986248952133397,30.183575135034573,-17.409406938042455,3.46,1.63,,,,99.9,2534,6.7,777454,666310,700932,682177,608070,672356,680757,657041,666134,53.79,,,,,,,,72,4,Cutter,2,4,2,4,4,2,2,4,Infield shade,Standard,183,0.0,-0.062,70.3,6.2,,0.062,,-2,-2,0.046,0.046,27,26,27,26,1,3,1,11,,1,1.31,-0.3,0.3,47.6,-4.85707507198095,24.413180155955605,28.464575113007097,42.17755496802352,11.584059761021342,661403,pitcher,2025-06-21T22:06:46.532583
SL,2025-06-18,89.2,-1.03,5.94,"Clase, Emmanuel",672275,661403,,blocked_ball,,,,,13,Patrick Bailey called out on strikes.,R,L,R,SF,CLE,B,,,1,1,2025,0.8,-0.2,-0.74,0.05,,573262.0,,2,9,Bot,,,,,,,-0.9895934684376032,-129.77954362497135,-8.107692622144869,9.28683041121859,26.13077198521888,-33.02386897755998,3.38,1.55,,,,89.9,2438,6.7,777454,666310,700932,682177,608070,672356,680757,657041,666134,53.83,,,,,,,,72,3,Slider,2,4,2,4,4,2,2,4,Infield shade,Standard,70,0.0,0.039,,,,-0.039,,-2,-2,0.046,0.046,27,26,27,26,1,3,1,11,,1,3.06,-0.8,0.8,49.2,,,,,,661403,pitcher,2025-06-21T22:06:46.532583
SL,2025-06-18,89.1,-1.16,5.95,"Clase, Emmanuel",672275,661403,,called_strike,,,,,8,Patrick Bailey called out on strikes.,R,L,R,SF,CLE,S,,,1,0,2025,0.87,0.05,0.06,1.53,,573262.0,,2,9,Bot,,,,,,,1.1884745285296945,-129.71145758241028,-4.969454722665439,9.525797525452642,27.10285358347082,-30.76519602326825,3.39,1.53,,,,89.7,2476,6.6,777454,666310,700932,682177,608070,672356,680757,657041,666134,53.86,,,,,,,,72,2,Slider,2,4,2,4,4,2,2,4,Standard,Standard,76,0.0,-0.043,,,,0.043,,-2,-2,0.046,0.046,27,26,27,26,1,3,1,11,,1,2.82,-0.87,0.87,49.3,,,,,,661403,pitcher,2025-06-21T22:06:46.532583
SL,2025-06-18,90.2,-1.24,5.91,"Clase, Emmanuel",672275,661403,,ball,,,,,13,Patrick Bailey called out on strikes.,R,L,R,SF,CLE,B,,,0,0,2025,0.58,-0.38,-0.75,0.65,,,573262.0,2,9,Bot,,,,,,,-0.0268774657658073,-131.16754418495597,-6.281243475985141,6.688111473066963,30.357486150253056,-35.308472032105826,3.42,1.51,,,,90.1,2432,6.5,777454,666310,700932,682177,608070,672356,680757,657041,666134,54.01,,,,,,,,72,1,Slider,2,4,2,4,4,2,2,4,Standard,Standard,70,0.002,0.034,,,,-0.034,,-2,-2,0.044,0.044,27,26,27,26,1,3,1,11,,1,3.21,-0.58,0.58,49.2,,,,,,661403,pitcher,2025-06-21T22:06:46.532583
FC,2025-06-18,98.5,-1.14,5.97,"Clase, Emmanuel",573262,661403,single,hit_into_play,,,,,9,Mike Yastrzemski singles on a line drive to center fielder Lane Thomas.,R,L,R,SF,CLE,X,8.0,line_drive,0,1,2025,0.52,0.83,0.73,2.13,,,,2,9,Bot,125.17,91.22,,,,,3.895038028858015,-143.4965064396133,-7.041783887956382,6.616616069036307,26.693506687066563,-19.450587642504487,3.39,1.6,216.0,76.5,16.0,100.1,2555,6.7,777454,666310,700932,682177,608070,672356,680757,657041,666134,53.81,0.817,0.759,0.9,1.0,1.0,0.0,4.0,71,2,Cutter,2,4,2,4,4,2,2,4,Standard,Standard,175,0.03,0.373,69.6,6.8,0.905,-0.373,88.0,-2,-2,0.014,0.014,27,34,27,35,1,3,1,1,,1,1.48,-0.52,0.52,43.4,0.4545799819551844,5.953209039177099,32.81927927184941,25.577588339046542,23.755071877205943,661403,pitcher,2025-06-21T22:06:46.532583
FC,2025-06-18,99.8,-0.94,6.1,"Clase, Emmanuel",573262,661403,,called_strike,,,,,1,Mike Yastrzemski singles on a line drive to center fielder Lane Thomas.,R,L,R,SF,CLE,S,,,0,0,2025,0.39,1.1,-0.41,2.98,,,,2,9,Bot,,,,,,,0.552327981301004,-145.46032641132362,-5.916271141731954,5.465457916183316,28.957021712442167,-15.373389611368657,3.36,1.52,,,,101.5,2512,6.8,777454,666310,700932,682177,608070,672356,680757,657041,666134,53.73,,,,,,,,71,1,Cutter,2,4,2,4,4,2,2,4,Standard,Standard,185,0.0,-0.041,,,,0.041,,-2,-2,0.014,0.014,27,34,27,35,1,3,1,1,,1,1.15,-0.39,0.39,49.4,,,,,,661403,pitcher,2025-06-21T22:06:46.532583
SL,2025-06-18,86.2,-0.98,6.01,"Clase, Emmanuel",642086,661403,field_out,hit_into_play,,,,,4,Dominic Smith flies out to left fielder Steven Kwan.,R,L,R,SF,CLE,X,7.0,fly_ball,0,0,2025,1.17,0.11,-0.75,2.48,,,,1,9,Bot,51.69,112.49,,,,,-1.86094116796951,-125.54406070335598,-2.3344063188878152,12.738362734232762,27.19322125389699,-30.78798630439991,3.35,1.56,281.0,90.6,45.0,86.6,2491,6.7,777454,666310,700932,682177,608070,672356,680757,657041,666134,53.82,0.014,0.02,0.0,1.0,0.0,0.0,3.0,70,1,Slider,2,4,2,4,4,2,2,4,Standard,Standard,57,-0.029,-0.256,69.7,6.8,0.029,0.256,90.6,-2,-2,0.043,0.043,27,30,27,30,1,0,1,1,,1,2.97,-1.17,1.17,51.0,8.855469251261889,7.239747347982247,31.841248584986,42.53203408342682,32.37711665972948,661403,pitcher,2025-06-21T22:06:46.532583
SL,2025-06-18,86.8,-0.82,6.0,"Clase, Emmanuel",808982,661403,field_out,hit_into_play,,,,,5,"Jung Hoo Lee grounds out sharply, second baseman Daniel Schneemann to first baseman Kyle Manzardo.",R,L,R,SF,CLE,X,4.0,ground_ball,2,2,2025,0.62,-0.3,-0.07,2.38,,,,0,9,Bot,148.68,147.57,,,,,0.5141908574446624,-126.472473836204,-1.900750015565658,6.6164917471864335,25.241094180081618,-35.227752183469846,3.31,1.4,145.0,100.8,8.0,87.7,2509,6.8,777454,666310,700932,682177,608070,672356,680757,657041,666134,53.74,0.651,0.62,0.0,1.0,0.0,0.0,4.0,69,6,Slider,2,4,2,4,4,2,2,4,Infield shade,Standard,61,-0.044,-0.227,66.8,7.4,0.77,0.227,100.8,-2,-2,0.087,0.087,27,26,27,27,1,3,1,1,,1,3.31,-0.62,0.62,50.5,6.175299784266073,-3.561753731257346,35.232020985271895,31.733647119735352,35.50347203657932,661403,pitcher,2025-06-21T22:06:46.532583
FC,2025-06-18,99.5,-1.01,6.14,"Clase, Emmanuel",808982,661403,,foul,,,,,1,"Jung Hoo Lee grounds out sharply, second baseman Daniel Schneemann to first baseman Kyle Manzardo.",R,L,R,SF,CLE,S,,,2,2,2025,0.35,1.12,-0.35,2.73,,,,0,9,Bot,,,,,,,1.0044752649889102,-144.924175288593,-6.695613702417275,4.6938599256427205,31.64884138476215,-15.057757921868443,3.31,1.4,194.0,70.5,47.0,100.8,2646,6.8,777454,666310,700932,682177,608070,672356,680757,657041,666134,53.71,,,,,,,,69,5,Cutter,2,4,2,4,4,2,2,4,Infield shade,Standard,173,0.0,0.0,68.3,7.0,,0.0,88.0,-2,-2,0.087,0.087,27,26,27,27,1,3,1,1,,1,1.17,-0.35,0.35,48.8,-3.5581254450955115,10.044502692661965,38.17283352152904,34.71088683378545,22.62253265374533,661403,pitcher,2025-06-21T22:06:46.532583
