pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,player_id,player_type,fetch_date
CH,2025-06-20,83.9,-0.96,6.32,"Seager, Corey",608369,681347,home_run,hit_into_play,,,,,8,Corey Seager homers (7) on a fly ball to right field.,R,L,R,PIT,TEX,X,,fly_ball,2,1,2025,-1.25,0.72,-0.16,1.65,,,,1,5,Top,238.86,94.48,,,,,4.357685107451623,-122.12028199572184,-5.878308815945361,-13.324385551919054,22.583729205340788,-24.077525850691227,3.43,1.52,377.0,100.6,29.0,84.6,1514,6.6,777432,663698,687462,693304,669707,643396,672744,665833,624428,53.89,0.629,1.19,2.0,1.0,0.0,3.0,6.0,38,4,Changeup,2,3,3,2,4,2,4,2,Standard,Standard,233,-0.123,1.536,78.4,7.7,2.289,-1.536,100.6,-1,1,0.379,0.621,25,31,26,31,3,2,,,,,2.5,1.25,-1.25,,12.196590431991938,-19.592236368442197,42.71882927605178,37.1145331547358,46.291437841028554,608369,batter,2025-06-21T22:18:09.562672
CH,2025-06-20,85.1,-0.81,6.38,"Seager, Corey",608369,681347,,ball,,,,,11,Corey Seager homers (7) on a fly ball to right field.,R,L,R,PIT,TEX,B,,,1,1,2025,-1.23,0.7,-2.56,4.73,,,,1,5,Top,,,,,,,-1.645234628460237,-124.015665822749,0.9837712660771364,-12.439782653573271,22.84258150311125,-25.323132756832052,3.43,1.57,,,,85.7,1497,6.4,777432,663698,687462,693304,669707,643396,672744,665833,624428,54.06,,,,,,,,38,3,Changeup,2,3,3,2,3,2,3,2,Standard,Standard,230,0.0,0.059,,,,-0.059,,-1,1,0.379,0.621,25,31,26,31,3,2,,,,,2.42,1.23,-1.23,,,,,,,608369,batter,2025-06-21T22:18:09.562672
FF,2025-06-20,93.3,-0.9,6.23,"Seager, Corey",608369,681347,,called_strike,,,,,8,Corey Seager homers (7) on a fly ball to right field.,R,L,R,PIT,TEX,S,,,1,0,2025,-0.48,1.55,0.24,1.52,,,,1,5,Top,,,,,,,4.01076401183389,-135.4967387930127,-9.734899850041074,-6.794598391715183,29.817926203985817,-11.183444855720404,3.43,1.6,,,,93.4,2210,6.5,777432,663698,687462,693304,669707,643396,672744,665833,624428,54.01,,,,,,,,38,2,4-Seam Fastball,2,3,3,2,3,2,3,2,Standard,Standard,207,0.0,-0.051,,,,0.051,,-1,1,0.379,0.621,25,31,26,31,3,2,,,,,1.08,0.48,-0.48,,,,,,,608369,batter,2025-06-21T22:18:09.562672
CH,2025-06-20,86.6,-0.83,6.27,"Seager, Corey",608369,681347,,ball,,,,,13,Corey Seager homers (7) on a fly ball to right field.,R,L,R,PIT,TEX,B,,,0,0,2025,-1.17,0.8,-0.75,1.11,,,,1,5,Top,,,,,,,2.6043519380029863,-126.04787243448276,-7.821867274408715,-13.073056786578656,24.02325683095437,-22.348541755769528,3.57,1.54,,,,87.5,1536,6.7,777432,663698,687462,693304,669707,643396,672744,665833,624428,53.8,,,,,,,,38,1,Changeup,2,3,3,2,3,2,3,2,Standard,Standard,230,0.0,0.039,,,,-0.039,,-1,1,0.379,0.621,25,31,26,31,3,2,,,,,2.23,1.17,-1.17,,,,,,,608369,batter,2025-06-21T22:18:09.562672
FF,2025-06-20,95.0,-0.77,6.19,"Seager, Corey",608369,681347,strikeout,swinging_strike,,,,,11,Corey Seager strikes out swinging.,R,L,R,PIT,TEX,S,2.0,,3,2,2025,-0.56,1.46,-0.84,3.42,,,,1,3,Top,,,,,,,1.0726507288183864,-138.21027804565156,-4.822797873344194,-7.406755290977851,33.605447871590556,-12.676525488514974,3.43,1.52,,,,94.8,2225,6.4,777432,663698,687462,693304,669707,643396,672744,665833,624428,54.11,,0.0,0.0,1.0,0.0,0.0,,18,7,4-Seam Fastball,0,2,2,0,2,0,2,0,Strategic,Standard,210,0.013,-0.332,66.4,5.9,,0.332,,-2,2,0.296,0.704,25,31,26,31,2,1,,,,,1.09,0.56,-0.56,,3.4220338927228333,23.738387545069735,29.001450732247623,46.08394622399843,15.747899418086826,608369,batter,2025-06-21T22:18:09.562672
CH,2025-06-20,86.4,-0.7,6.28,"Seager, Corey",608369,681347,,foul,,,,,8,Corey Seager strikes out swinging.,R,L,R,PIT,TEX,S,,,3,2,2025,-1.01,0.82,-0.15,1.83,,,,1,3,Top,,,,,,,3.3694820362562123,-125.72193434729932,-6.043537878757508,-11.36788353394506,26.04408519885863,-22.48151183955849,3.43,1.52,3.0,60.8,-33.0,86.5,1506,6.4,777432,663698,687462,693304,669707,643396,672744,665833,624428,54.12,,,,,,,,18,6,Changeup,0,2,2,0,2,0,2,0,Strategic,Standard,231,0.0,0.0,69.1,7.5,,0.0,88.0,-2,2,0.296,0.704,25,31,26,31,2,1,,,,,2.24,1.01,-1.01,,27.022509940584033,-12.22548012112446,34.858356325147135,37.29393724111449,39.43020254960458,608369,batter,2025-06-21T22:18:09.562672
CH,2025-06-20,86.3,-0.68,6.35,"Seager, Corey",608369,681347,,ball,,,,,11,Corey Seager strikes out swinging.,R,L,R,PIT,TEX,B,,,2,2,2025,-0.94,1.01,-0.94,3.79,,,,1,3,Top,,,,,,,1.2879569537155928,-125.71700764549688,-1.8982584906832884,-10.220966418154246,26.36080677958118,-21.31175761903102,3.53,1.57,,,,86.2,1300,6.2,777432,663698,687462,693304,669707,643396,672744,665833,624428,54.28,,,,,,,,18,5,Changeup,0,2,2,0,2,0,2,0,Strategic,Standard,232,0.0,0.108,,,,-0.108,,-2,2,0.296,0.704,25,31,26,31,2,1,,,,,2.05,0.94,-0.94,,,,,,,608369,batter,2025-06-21T22:18:09.562672
FF,2025-06-20,94.8,-0.79,6.24,"Seager, Corey",608369,681347,,ball,,,,,11,Corey Seager strikes out swinging.,R,L,R,PIT,TEX,B,,,1,2,2025,-0.6,1.52,-1.16,3.74,,,,1,3,Top,,,,,,,0.3741368451067347,-137.9814582759291,-4.237778603619644,-7.698039429890408,33.11142412355511,-12.093116097997118,3.53,1.65,,,,94.6,2279,6.3,777432,663698,687462,693304,669707,643396,672744,665833,624428,54.17,,,,,,,,18,4,4-Seam Fastball,0,2,2,0,2,0,2,0,Strategic,Standard,202,0.0,0.043,,,,-0.043,,-2,2,0.296,0.704,25,31,26,31,2,1,,,,,1.03,0.6,-0.6,,,,,,,608369,batter,2025-06-21T22:18:09.562672
CH,2025-06-20,86.0,-0.96,6.28,"Seager, Corey",608369,681347,,foul,,,,,9,Corey Seager strikes out swinging.,R,L,R,PIT,TEX,S,,,1,1,2025,-0.99,0.78,0.32,2.07,,,,1,3,Top,,,,,,,5.044108825471748,-125.0914608785684,-5.33268946885893,-11.39287217517598,24.963105337333243,-23.066575712134888,3.43,1.52,274.0,92.8,22.0,86.2,1440,6.4,777432,663698,687462,693304,669707,643396,672744,665833,624428,54.08,,,,,,,,18,3,Changeup,0,2,2,0,2,0,2,0,Standard,Standard,237,0.0,-0.061,73.2,7.5,,0.061,92.8,-2,2,0.296,0.704,25,31,26,31,2,1,,,,,2.3,0.99,-0.99,,17.748455875159515,-29.25089048068271,40.410780565930175,32.203310050616146,45.05542669102475,608369,batter,2025-06-21T22:18:09.562672
CH,2025-06-20,86.7,-0.88,6.37,"Seager, Corey",608369,681347,,ball,,,,,11,Corey Seager strikes out swinging.,R,L,R,PIT,TEX,B,,,0,1,2025,-0.83,1.02,-0.94,3.12,,,,1,3,Top,,,,,,,1.5343399843146204,-126.36718803784146,-3.693014602224957,-9.194742234332052,24.678402602608244,-20.66370477161445,3.59,1.64,,,,86.9,1441,6.2,777432,663698,687462,693304,669707,643396,672744,665833,624428,54.26,,,,,,,,18,2,Changeup,0,2,2,0,2,0,2,0,Standard,Standard,233,0.0,0.024,,,,-0.024,,-2,2,0.296,0.704,25,31,26,31,2,1,,,,,1.99,0.83,-0.83,,,,,,,608369,batter,2025-06-21T22:18:09.562672
