pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,player_id,player_type,fetch_date
FS,2025-06-20,88.4,-2.47,5.93,"Chisholm Jr., Jazz",665862,608372,strikeout,called_strike,,,,,9,Jazz Chisholm Jr. called out on strikes.,R,L,R,NYY,BAL,S,2.0,,2,2,2025,-1.17,0.53,0.48,1.94,,,,0,3,Bot,,,,,,,9.618366994603482,-128.26290284256723,-4.705010391246505,-14.955789130677983,27.433093338814174,-25.481332182108584,3.8,1.78,,,,88.2,1759,6.4,777438,596142,691723,676059,602104,676679,666185,681297,657656,54.08,,0.0,0.0,1.0,0.0,0.0,,26,7,Split-Finger,3,2,3,2,2,3,3,2,Infield shade,Standard,221,-0.02,-0.227,,,,0.227,,1,1,0.673,0.673,35,27,36,27,2,1,,,,,2.41,1.17,-1.17,,,,,,,665862,batter,2025-06-21T22:18:03.476666
CU,2025-06-20,80.2,-2.08,6.08,"Chisholm Jr., Jazz",665862,608372,,foul,,,,,14,Jazz Chisholm Jr. called out on strikes.,R,L,R,NYY,BAL,S,,,2,2,2025,0.8,-0.83,0.36,1.09,,,,0,3,Bot,,,,,,,3.860796265710946,-116.73181611975498,-2.674153931052712,6.473860393668348,24.488920980780787,-39.4009245987264,3.68,1.7,54.0,94.8,2.0,79.7,2834,6.2,777438,596142,691723,676059,602104,676679,666185,681297,657656,54.31,,,,,,,,26,6,Curveball,3,2,3,2,2,3,3,2,Infield shade,Standard,46,0.0,0.0,69.2,8.2,,0.0,94.8,1,1,0.673,0.673,35,27,36,27,2,1,,,,,4.41,-0.8,0.8,,16.019022514215923,-18.230455567007105,37.19233285373284,29.669350045381805,36.53906318022309,665862,batter,2025-06-21T22:18:03.476666
FF,2025-06-20,93.2,-2.32,5.99,"Chisholm Jr., Jazz",665862,608372,,foul,,,,,5,Jazz Chisholm Jr. called out on strikes.,R,L,R,NYY,BAL,S,,,2,2,2025,-0.48,1.39,0.0,2.79,,,,0,3,Bot,,,,,,,7.000921857310309,-135.40412737844835,-5.451299009985563,-7.511755869299561,32.50105380131604,-14.04684323645879,3.68,1.7,191.0,77.0,31.0,92.9,2421,6.4,777438,596142,691723,676059,602104,676679,666185,681297,657656,54.06,,,,,,,,26,5,4-Seam Fastball,3,2,3,2,2,3,3,2,Infield shade,Standard,205,0.0,0.0,73.4,7.0,,0.0,88.0,1,1,0.673,0.673,35,27,36,27,2,1,,,,,1.26,0.48,-0.48,,10.428891957761724,7.600241322389243,38.508878510072186,33.302370245127044,22.712299586127696,665862,batter,2025-06-21T22:18:03.476666
FS,2025-06-20,88.2,-2.34,5.89,"Chisholm Jr., Jazz",665862,608372,,ball,,,,,13,Jazz Chisholm Jr. called out on strikes.,R,L,R,NYY,BAL,B,,,1,2,2025,-1.11,0.5,-0.42,1.26,,,,0,3,Bot,,,,,,,6.985631517790489,-128.2476782630712,-6.213716074382001,-13.67400575082426,26.715926769850213,-25.499968099209724,3.84,1.81,,,,88.1,1800,6.3,777438,596142,691723,676059,602104,676679,666185,681297,657656,54.2,,,,,,,,26,4,Split-Finger,3,2,3,2,2,3,3,2,Infield shade,Standard,214,0.0,0.04,,,,-0.04,,1,1,0.673,0.673,35,27,36,27,2,1,,,,,2.43,1.11,-1.11,,,,,,,665862,batter,2025-06-21T22:18:03.476666
ST,2025-06-20,83.9,-2.37,5.91,"Chisholm Jr., Jazz",665862,608372,,foul,,,,,9,Jazz Chisholm Jr. called out on strikes.,R,L,R,NYY,BAL,S,,,1,1,2025,0.95,0.03,0.5,1.83,,,,0,3,Bot,,,,,,,4.729673825905861,-122.0902869074393,-3.006156728679199,8.381720053490334,27.42165002173233,-31.45125124532741,3.68,1.7,13.0,97.7,-8.0,83.3,2668,6.2,777438,596142,691723,676059,602104,676679,666185,681297,657656,54.32,,,,,,,,26,3,Sweeper,3,2,3,2,2,3,3,2,Standard,Standard,72,0.0,-0.056,77.3,7.6,,0.056,97.7,1,1,0.673,0.673,35,27,36,27,2,1,,,,,3.25,-0.95,0.95,,16.544695197554137,-7.853184706208808,39.865480239006374,28.17049258470843,38.03734114291801,665862,batter,2025-06-21T22:18:03.476666
FS,2025-06-20,87.9,-2.45,5.95,"Chisholm Jr., Jazz",665862,608372,,ball,,,,,13,Jazz Chisholm Jr. called out on strikes.,R,L,R,NYY,BAL,B,,,0,1,2025,-1.36,0.78,-0.67,1.2,,,,0,3,Bot,,,,,,,7.105046839036666,-127.607812014592,-6.92390822779545,-16.337391152656192,27.303052641371433,-22.415905761735893,3.8,1.8,,,,87.5,1945,6.2,777438,596142,691723,676059,602104,676679,666185,681297,657656,54.27,,,,,,,,26,2,Split-Finger,3,2,3,2,2,3,3,2,Standard,Standard,216,0.0,0.025,,,,-0.025,,1,1,0.673,0.673,35,27,36,27,2,1,,,,,2.2,1.36,-1.36,,,,,,,665862,batter,2025-06-21T22:18:03.476666
CU,2025-06-20,79.8,-2.24,6.03,"Chisholm Jr., Jazz",665862,608372,,swinging_strike,,,,,13,Jazz Chisholm Jr. called out on strikes.,R,L,R,NYY,BAL,S,,,0,0,2025,0.84,-0.97,-0.09,1.36,,,,0,3,Bot,,,,,,,3.1469984717951296,-116.09699254648568,-1.6374287494887394,6.857801102749828,23.852237090634336,-40.791165775231825,3.68,1.7,,,,79.2,2849,6.1,777438,596142,691723,676059,602104,676679,666185,681297,657656,54.43,,,,,,,,26,1,Curveball,3,2,3,2,2,3,3,2,Infield shade,Standard,49,0.0,-0.037,75.9,8.4,,0.037,,1,1,0.673,0.673,35,27,36,27,2,1,,,,,4.58,-0.84,0.84,,23.60059401707384,-28.68653431556932,33.06169232031817,35.54223178224784,48.37274900131985,665862,batter,2025-06-21T22:18:03.476666
SI,2025-06-20,96.8,-2.28,5.43,"Chisholm Jr., Jazz",665862,666974,field_out,hit_into_play,,,,,13,"Jazz Chisholm Jr. grounds out, pitcher Yennier Cano to first baseman Coby Mayo.",R,L,R,NYY,BAL,X,1.0,ground_ball,2,1,2025,-1.52,-0.06,-0.85,1.53,,518934.0,592450.0,2,6,Bot,123.56,181.76,,,,,7.267620325141178,-140.6898653796411,-4.677074834513167,-21.863993587449595,33.612036528270096,-31.996358642336325,3.68,1.7,1.0,62.8,-55.0,96.3,2045,6.2,777438,596142,691723,676059,602104,676679,666185,681297,657656,54.29,0.303,0.316,0.0,1.0,0.0,0.0,2.0,58,4,Sinker,3,3,3,3,3,3,3,3,Infield shade,Standard,257,-0.065,-0.307,72.6,7.7,0.315,0.307,88.0,0,0,0.565,0.565,31,27,31,27,1,3,,,,,2.5,1.52,-1.52,,7.394278590819967,4.1485339621919195,35.260351152471955,46.40726195937182,26.454041433746266,665862,batter,2025-06-21T22:18:03.476666
SL,2025-06-20,87.6,-2.34,5.44,"Chisholm Jr., Jazz",665862,666974,,called_strike,,,,,7,"Jazz Chisholm Jr. grounds out, pitcher Yennier Cano to first baseman Coby Mayo.",R,L,R,NYY,BAL,S,,,2,0,2025,1.28,-0.4,-0.45,1.75,,518934.0,592450.0,2,6,Bot,,,,,,,1.9159382247168584,-127.44454260573848,-1.851167328107873,13.238865158089872,31.195634037129015,-36.22323559160841,3.72,1.82,,,,86.0,2425,5.7,777438,596142,691723,676059,602104,676679,666185,681297,657656,54.78,,,,,,,,58,3,Slider,3,3,3,3,3,3,3,3,Infield shade,Standard,58,0.0,-0.043,,,,0.043,,0,0,0.565,0.565,31,27,31,27,1,3,,,,,3.41,-1.28,1.28,,,,,,,665862,batter,2025-06-21T22:18:03.476666
CH,2025-06-20,92.2,-2.48,5.55,"Chisholm Jr., Jazz",665862,666974,,ball,,,,,14,"Jazz Chisholm Jr. grounds out, pitcher Yennier Cano to first baseman Coby Mayo.",R,L,R,NYY,BAL,B,,,1,0,2025,-1.62,0.04,0.45,1.04,,518934.0,592450.0,2,6,Bot,,,,,,,10.900183513157083,-133.7514576989663,-5.621867440889561,-21.884691172007173,31.065861507583456,-30.576184921461905,3.66,1.79,,,,91.3,1808,6.1,777438,596142,691723,676059,602104,676679,666185,681297,657656,54.39,,,,,,,,58,2,Changeup,3,3,3,3,3,3,3,3,Infield shade,Standard,264,0.0,0.044,,,,-0.044,,0,0,0.565,0.565,31,27,31,27,1,3,,,,,2.68,1.62,-1.62,,,,,,,665862,batter,2025-06-21T22:18:03.476666
