pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,player_id,player_type,fetch_date
FF,2025-06-20,98.2,-1.3,5.41,"deGrom, Jacob",669707,594798,field_out,hit_into_play,,,,,8,Jared Triolo flies out to right fielder Adolis García.,R,R,R,PIT,TEX,X,9.0,fly_ball,2,0,2025,-0.86,1.23,0.07,2.2,,,663698.0,2,6,Bot,124.34,191.37,,,,,5.751458787638078,-142.75935782493363,-6.0709957533013,-13.156307406668128,35.12199133655195,-14.09730683503375,3.77,1.75,278.0,92.5,45.0,98.5,2577,6.7,777432,641680,669394,543760,673962,608369,664059,694497,666969,53.83,0.006,0.008,0.0,1.0,0.0,0.0,3.0,54,3,4-Seam Fastball,2,4,2,4,4,2,2,4,Standard,Standard,229,-0.034,-0.354,73.7,8.3,0.012,0.354,92.5,-2,-2,0.21,0.21,37,27,37,27,3,2,,,,,1.15,0.86,0.86,,11.7718792242079,-7.494303435885832,39.189257332940166,36.365459675661405,29.285582612523985,594798,pitcher,2025-06-21T21:57:37.801680
FF,2025-06-20,98.9,-1.47,5.39,"deGrom, Jacob",669707,594798,,ball,,,,,14,Jared Triolo flies out to right fielder Adolis García.,R,R,R,PIT,TEX,B,,,1,0,2025,-0.94,1.17,0.93,1.61,,,663698.0,2,6,Bot,,,,,,,8.783274572072656,-143.59783905345142,-7.604452053891732,-15.040179956963112,34.36952693241737,-14.315333649093636,3.77,1.78,,,,99.3,2560,6.7,777432,641680,669394,543760,673962,608369,664059,694497,666969,53.79,,,,,,,,54,2,4-Seam Fastball,2,4,2,4,4,2,2,4,Standard,Standard,222,0.0,0.05,,,,-0.05,,-2,-2,0.21,0.21,37,27,37,27,3,2,,,,,1.17,0.94,0.94,,,,,,,594798,pitcher,2025-06-21T21:57:37.801680
FF,2025-06-20,97.2,-1.23,5.4,"deGrom, Jacob",669707,594798,,ball,,,,,14,Jared Triolo flies out to right fielder Adolis García.,R,R,R,PIT,TEX,B,,,0,0,2025,-0.82,1.29,1.58,1.65,,,663698.0,2,6,Bot,,,,,,,9.487123646219311,-141.1004511061272,-7.470979667834843,-13.22763423339156,33.94130826277531,-13.388007659546613,3.77,1.76,,,,97.6,2509,6.8,777432,641680,669394,543760,673962,608369,664059,694497,666969,53.73,,,,,,,,54,1,4-Seam Fastball,2,4,2,4,4,2,2,4,Standard,Standard,219,0.0,0.034,,,,-0.034,,-2,-2,0.21,0.21,37,27,37,27,3,2,,,,,1.15,0.82,0.82,,,,,,,594798,pitcher,2025-06-21T21:57:37.801680
FF,2025-06-20,97.8,-1.3,5.41,"deGrom, Jacob",663698,594798,single,hit_into_play,,,,,4,Joey Bart singles on a line drive to right fielder Adolis García.,R,R,R,PIT,TEX,X,9.0,line_drive,1,1,2025,-0.87,1.35,-0.42,2.45,,,,2,6,Bot,176.83,120.63,,,,,4.384707882214144,-142.3919266500631,-5.62982721635316,-12.777640805722,32.596754265555305,-12.73195429185759,3.45,1.57,234.0,76.4,28.0,98.5,2568,6.7,777432,641680,669394,543760,673962,608369,664059,694497,666969,53.84,0.38,0.342,0.9,1.0,1.0,0.0,3.0,53,3,4-Seam Fastball,2,4,2,4,4,2,2,4,Standard,Standard,218,0.02,0.344,69.3,6.6,0.408,-0.344,88.0,-2,-2,0.19,0.19,37,28,37,29,3,2,,,,,1.03,0.87,0.87,,-1.647548417334992,11.945166245916852,36.89398467260308,32.673902259099336,25.15419376842063,594798,pitcher,2025-06-21T21:57:37.801680
SL,2025-06-20,91.9,-1.47,5.53,"deGrom, Jacob",663698,594798,,foul,,,,,8,Joey Bart singles on a line drive to right fielder Adolis García.,R,R,R,PIT,TEX,S,,,1,0,2025,0.36,0.3,0.16,1.98,,,,2,6,Bot,,,,,,,3.3534346350803332,-133.91528305602176,-3.898872903246071,3.780908169910172,24.671780698646177,-28.03505375615338,3.45,1.57,2.0,57.7,-41.0,92.9,2657,6.5,777432,641680,669394,543760,673962,608369,664059,694497,666969,54.01,,,,,,,,53,2,Slider,2,4,2,4,4,2,2,4,Standard,Standard,167,0.0,-0.051,78.5,8.2,,0.051,88.0,-2,-2,0.19,0.19,37,28,37,29,3,2,,,,,2.36,-0.36,-0.36,,21.85404540595176,-19.573319321552916,33.12171312563242,41.2654936072955,44.5760850872977,594798,pitcher,2025-06-21T21:57:37.801680
FF,2025-06-20,97.3,-1.32,5.43,"deGrom, Jacob",663698,594798,,ball,,,,,14,Joey Bart singles on a line drive to right fielder Adolis García.,R,R,R,PIT,TEX,B,,,0,0,2025,-0.66,1.11,1.35,2.37,,,,2,6,Bot,,,,,,,8.738815269879229,-141.53418122657828,-5.341173642276156,-10.732493945969347,29.430025524638356,-16.159896358919287,3.45,1.54,,,,98.5,2489,6.8,777432,641680,669394,543760,673962,608369,664059,694497,666969,53.71,,,,,,,,53,1,4-Seam Fastball,2,4,2,4,4,2,2,4,Standard,Standard,217,0.0,0.04,,,,-0.04,,-2,-2,0.19,0.19,37,28,37,29,3,2,,,,,1.28,0.66,0.66,,,,,,,594798,pitcher,2025-06-21T21:57:37.801680
FF,2025-06-20,97.5,-1.36,5.41,"deGrom, Jacob",687462,594798,field_out,hit_into_play,,,,,5,Spencer Horwitz flies out to center fielder Evan Carter.,R,L,R,PIT,TEX,X,8.0,fly_ball,1,1,2025,-0.62,1.33,0.19,2.82,,,,1,6,Bot,102.89,94.91,,,,,5.6208963617074925,-141.95062860376737,-4.5605609581163655,-9.637645157516358,31.20254232154673,-13.34676412887084,3.54,1.64,267.0,87.4,48.0,98.4,2449,6.7,777432,641680,669394,543760,673962,608369,664059,694497,666969,53.85,0.003,0.003,0.0,1.0,0.0,0.0,3.0,52,3,4-Seam Fastball,2,4,2,4,4,2,2,4,Standard,Standard,219,-0.023,-0.243,65.9,6.7,0.003,0.243,88.0,-2,-2,0.213,0.213,37,27,37,28,3,2,,,,,1.06,0.62,-0.62,,12.832532277937949,-3.355338076988747,36.93149055371753,31.65517969284552,28.107486650747788,594798,pitcher,2025-06-21T21:57:37.801680
CU,2025-06-20,81.7,-1.33,5.55,"deGrom, Jacob",687462,594798,,ball,,,,,11,Spencer Horwitz flies out to center fielder Evan Carter.,R,L,R,PIT,TEX,B,,,0,1,2025,0.71,-0.04,-1.21,3.08,,,,1,6,Bot,,,,,,,-1.0811219218566752,-119.01315027494778,1.060288568422311,6.935583119995493,22.016257435777376,-32.95953694337761,3.54,1.72,,,,82.2,2642,6.5,777432,641680,669394,543760,673962,608369,664059,694497,666969,54.05,,,,,,,,52,2,Curveball,2,4,2,4,4,2,2,4,Standard,Standard,76,0.0,0.024,,,,-0.024,,-2,-2,0.213,0.213,37,27,37,28,3,2,,,,,3.44,-0.71,0.71,,,,,,,594798,pitcher,2025-06-21T21:57:37.801680
CH,2025-06-20,89.2,-1.17,5.45,"deGrom, Jacob",687462,594798,,foul,,,,,7,Spencer Horwitz flies out to center fielder Evan Carter.,R,L,R,PIT,TEX,S,,,0,0,2025,-0.72,0.45,-0.31,1.69,,,,1,6,Bot,,,,,,,3.670015660241401,-129.87001533027572,-4.251218948566937,-8.960867653443854,25.333955889924628,-26.427912277202203,3.54,1.64,4.0,71.9,-24.0,90.2,1528,6.7,777432,641680,669394,543760,673962,608369,664059,694497,666969,53.78,,,,,,,,52,1,Changeup,2,4,2,4,4,2,2,4,Standard,Standard,231,0.0,-0.037,57.9,7.8,,0.037,88.0,-2,-2,0.213,0.213,37,27,37,28,3,2,,,,,2.4,0.72,-0.72,,25.117711802133943,-18.01191992572873,33.89426733497407,38.031083453220894,40.54669725221749,594798,pitcher,2025-06-21T21:57:37.801680
FF,2025-06-20,97.2,-1.31,5.41,"deGrom, Jacob",693304,594798,field_out,hit_into_play,,,,,5,Nick Gonzales flies out to center fielder Evan Carter.,R,R,R,PIT,TEX,X,8.0,fly_ball,1,0,2025,-0.86,1.3,-0.26,2.41,,,,0,6,Bot,124.5,104.19,,,,,4.803333526368379,-141.34101263347574,-5.527348749649799,-12.589716664191144,33.403350762573076,-13.677600959447926,3.47,1.58,238.0,96.0,52.0,97.7,2571,6.7,777432,641680,669394,543760,673962,608369,664059,694497,666969,53.79,0.014,0.021,0.0,1.0,0.0,0.0,3.0,51,2,4-Seam Fastball,2,4,2,4,4,2,2,4,Standard,Standard,215,-0.035,-0.292,71.7,8.2,0.032,0.292,96.0,-2,-2,0.248,0.248,37,26,37,26,3,2,,,,,1.12,0.86,0.86,,13.249428843621027,-16.438439517263603,31.82052781224394,30.35882221463575,35.23310039969762,594798,pitcher,2025-06-21T21:57:37.801680
