pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,player_id,player_type,fetch_date
FF,2024-09-07,97.5,2.75,5.85,"Devers, Rafael",646240,676979,walk,ball,,,,,11,Rafael Devers walks.,R,L,L,BOS,CWS,B,,,3,1,2024,0.4,1.2,-0.9,3.22,,,,2,2,Bot,,,,,,,-10.86933986084125,-141.5541336518918,-4.349682590842413,7.90557654299644,32.089999660394426,-15.16343110560634,3.34,1.49,,,,98.6,2460,7.0,746911,642020,683734,672820,678246,670032,643217,673357,666150,53.47,,0.689131,0.7,1.0,0.0,0.0,,20,5,4-Seam Fastball,4,2,4,2,2,4,4,2,Infield shade,Standard,141,0.009,0.178,,,,-0.178,,2,2,0.728,0.728,25,27,25,28,2,1,6,1,6,1,1.2,0.4,0.4,34.6,,,,,,646240,batter,2025-06-21T20:57:26.447297
FC,2024-09-07,90.3,2.7,6.02,"Devers, Rafael",646240,676979,,ball,,,,,13,Rafael Devers walks.,R,L,L,BOS,CWS,B,,,2,1,2024,-0.59,0.18,-1.91,2.12,,,,2,2,Bot,,,,,,,-10.351381129213737,-131.25833853916023,-4.219510481747834,-4.8272027900977355,25.601694796090968,-29.426292922991696,3.29,1.63,,,,91.6,2755,6.9,746911,642020,683734,672820,678246,670032,643217,673357,666150,53.57,,,,,,,,20,4,Cutter,4,2,4,2,2,4,4,2,Infield shade,Standard,269,0.0,0.112,,,,-0.112,,2,2,0.728,0.728,25,27,25,28,2,1,6,1,6,1,2.6,-0.59,-0.59,39.8,,,,,,646240,batter,2025-06-21T20:57:26.447297
SI,2024-09-07,96.0,2.85,5.93,"Devers, Rafael",646240,676979,,ball,,,,,12,Rafael Devers walks.,R,L,L,BOS,CWS,B,,,1,1,2024,1.22,0.68,1.55,3.21,,,,2,2,Bot,,,,,,,-6.291938819933459,-139.74727674891727,-3.234948420537465,17.404742669284808,28.678373724935465,-22.67321271067317,3.43,1.65,,,,97.5,2439,6.9,746911,642020,683734,672820,678246,670032,643217,673357,666150,53.59,,,,,,,,20,3,Sinker,4,2,4,2,2,4,4,2,Infield shade,Standard,143,0.0,0.058,,,,-0.058,,2,2,0.728,0.728,25,27,25,28,2,1,6,1,6,1,1.77,1.22,1.22,33.7,,,,,,646240,batter,2025-06-21T20:57:26.447297
FF,2024-09-07,96.6,2.85,5.95,"Devers, Rafael",646240,676979,,swinging_strike,,,,,3,Rafael Devers walks.,R,L,L,BOS,CWS,S,,,1,0,2024,0.78,1.34,0.65,3.11,,,,2,2,Bot,,,,,,,-7.712108814870586,-140.4718402182952,-5.142985145482837,11.978120178610745,29.307010885981168,-13.416334219150654,3.42,1.59,,,,98.0,2467,6.9,746911,642020,683734,672820,678246,670032,643217,673357,666150,53.57,,,,,,,,20,2,4-Seam Fastball,4,2,4,2,2,4,4,2,Infield shade,Standard,139,0.0,-0.051,60.8,6.3,,0.051,,2,2,0.728,0.728,25,27,25,28,2,1,6,1,6,1,1.09,0.78,0.78,36.1,3.711949127462869,31.53173384532784,30.726186960607254,27.220055818457013,16.672033134223174,646240,batter,2025-06-21T20:57:26.447297
SI,2024-09-07,96.5,2.93,6.0,"Devers, Rafael",646240,676979,,ball,,,,,12,Rafael Devers walks.,R,L,L,BOS,CWS,B,,,0,0,2024,1.23,0.69,1.23,3.56,,,,2,2,Bot,,,,,,,-7.380584973673434,-140.43959415976897,-2.5349272622116534,17.904618281303158,29.75702766616342,-22.654026132260977,3.41,1.49,,,,97.6,2386,6.8,746911,642020,683734,672820,678246,670032,643217,673357,666150,53.72,,,,,,,,20,1,Sinker,4,2,4,2,2,4,4,2,Infield shade,Standard,141,0.0,0.04,,,,-0.04,,2,2,0.728,0.728,25,27,25,28,2,1,6,1,6,1,1.74,1.23,1.23,34.1,,,,,,646240,batter,2025-06-21T20:57:26.447297
FF,2024-09-07,96.0,-2.63,5.23,"Devers, Rafael",646240,683568,force_out,hit_into_play,,,,,1,"Rafael Devers grounds into a force out, shortstop Nicky Lopez to second baseman Lenyn Sosa. Danny Jansen out at 2nd.",R,L,R,BOS,CWS,X,6.0,ground_ball,0,1,2024,-1.3,0.91,-0.65,2.91,,,643376.0,2,6,Bot,109.44,143.62,,,,,8.31244144384045,-139.4496041438812,-2.535705763781137,-18.938691155713254,35.62504190563209,-20.003371785366948,3.42,1.59,30.0,97.7,-4.0,96.6,2357,7.1,746911,642020,683734,672820,678246,670032,643217,673357,666150,53.45,0.3,0.264,0.0,1.0,0.0,0.0,2.0,55,2,4-Seam Fastball,7,2,7,2,2,7,7,2,Infield shade,Standard,235,-0.003,-0.224,68.8,7.0,0.353,0.224,97.7,5,5,0.975,0.975,22,27,23,28,1,3,4,1,2,1,1.6,1.3,-1.3,35.4,10.350438375556411,18.434945643081452,26.598690236641524,39.48531082341757,21.462650099477887,646240,batter,2025-06-21T20:57:26.447297
SL,2024-09-07,83.8,-2.79,4.98,"Devers, Rafael",646240,683568,,swinging_strike,,,,,14,"Rafael Devers grounds into a force out, shortstop Nicky Lopez to second baseman Lenyn Sosa. Danny Jansen out at 2nd.",R,L,R,BOS,CWS,S,,,0,0,2024,1.09,-0.64,1.15,0.67,,,643376.0,2,6,Bot,,,,,,,7.0137181910537265,-121.83028386721628,-2.286095364303133,9.4722802410711,24.161075682780623,-38.272231837901344,3.42,1.59,,,,84.6,2416,6.9,746911,642020,683734,672820,678246,670032,643217,673357,666150,53.63,,,,,,,,55,1,Slider,7,2,7,2,2,7,7,2,Infield shade,Standard,45,0.0,-0.047,61.3,8.8,,0.047,,5,5,0.975,0.975,22,27,23,28,1,3,4,1,2,1,3.89,-1.09,1.09,24.2,24.141517760963406,-57.08611740616413,34.246926421490315,20.116793677055004,56.99391799499739,646240,batter,2025-06-21T20:57:26.447297
SL,2024-09-07,86.3,-2.23,5.35,"Devers, Rafael",646240,660853,walk,blocked_ball,,,,,13,Rafael Devers walks.,R,L,R,BOS,CWS,B,,,3,2,2024,0.02,0.29,-0.12,0.46,,,,2,4,Bot,,,,,,,4.992036102488661,-125.6315245845992,-6.058085864478658,-0.6923085987125133,23.06850208373227,-28.125922097494826,3.28,1.56,,,,86.6,2199,6.3,746911,642020,683734,672820,678246,670032,643217,673357,666150,54.24,,0.689131,0.7,1.0,0.0,0.0,,39,6,Slider,6,2,6,2,2,6,6,2,Infield shade,Standard,237,0.004,0.267,,,,-0.267,,4,4,0.908,0.908,28,27,29,28,1,2,4,1,2,1,2.74,-0.02,0.02,24.2,,,,,,646240,batter,2025-06-21T20:57:26.447297
FF,2024-09-07,95.2,-2.06,5.43,"Devers, Rafael",646240,660853,,called_strike,,,,,13,Rafael Devers walks.,R,L,R,BOS,CWS,S,,,3,1,2024,-1.19,0.71,-0.91,2.3,,,,2,4,Bot,,,,,,,5.664936125000571,-138.47686056182798,-4.1538846173853745,-16.51582415990028,30.30105173076219,-22.363032540189103,3.51,1.64,,,,95.0,2271,6.1,746911,642020,683734,672820,678246,670032,643217,673357,666150,54.36,,,,,,,,39,5,4-Seam Fastball,6,2,6,2,2,6,6,2,Infield shade,Standard,228,0.0,-0.089,,,,0.089,,4,4,0.908,0.908,28,27,29,28,1,2,4,1,2,1,1.81,1.19,-1.19,24.4,,,,,,646240,batter,2025-06-21T20:57:26.447297
CH,2024-09-07,85.6,-2.1,5.6,"Devers, Rafael",646240,660853,,ball,,,,,13,Rafael Devers walks.,R,L,R,BOS,CWS,B,,,2,1,2024,-1.43,0.82,-1.78,2.11,,,,2,4,Bot,,,,,,,3.636940120947801,-124.57454142130814,-3.616991735306797,-15.629187649411882,24.737080673020955,-23.136492476717315,3.34,1.47,,,,85.6,1949,6.3,746911,642020,683734,672820,678246,670032,643217,673357,666150,54.25,,,,,,,,39,4,Changeup,6,2,6,2,2,6,6,2,Infield shade,Standard,239,0.0,0.112,,,,-0.112,,4,4,0.908,0.908,28,27,29,28,1,2,4,1,2,1,2.29,1.43,-1.43,29.6,,,,,,646240,batter,2025-06-21T20:57:26.447297
