pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,player_id,player_type,fetch_date
FF,2024-09-04,93.1,-2.85,5.99,"Gallen, Zac",624424,668678,strikeout,swinging_strike,,,,,11,Michael Conforto strikes out swinging.,R,L,R,SF,AZ,S,2.0,,2,2,2024,-0.15,1.31,-0.13,3.81,,,,2,6,Bot,,,,,,,7.359516113880439,-135.51502973909004,-2.7499668914682385,-3.319792058808821,27.41582467448695,-15.618601595144442,3.19,1.52,,,,94.2,2252,6.8,745290,645444,605137,641645,553993,672695,656976,664983,682998,53.73,,0.0,0.0,1.0,0.0,0.0,,49,6,4-Seam Fastball,0,3,0,3,3,0,0,3,Infield shade,Standard,212,-0.01,-0.219,64.0,5.9,,0.219,,-3,-3,0.108,0.108,28,31,29,31,3,2,5,3,6,1,1.31,0.15,-0.15,43.3,1.2291601704965152,42.98342579312985,18.7466036268742,37.95138613668459,8.13020646038534,668678,pitcher,2025-06-21T20:58:58.772254
FF,2024-09-04,93.3,-2.75,6.07,"Gallen, Zac",624424,668678,,ball,,,,,11,Michael Conforto strikes out swinging.,R,L,R,SF,AZ,B,,,1,2,2024,-0.09,1.49,-0.51,4.76,,,,2,6,Bot,,,,,,,6.001226494097513,-135.82867339759812,-0.8704824214876272,-2.485638867964402,29.971375740097912,-13.790952896735464,3.18,1.65,,,,93.9,2161,6.6,745290,645444,605137,641645,553993,672695,656976,664983,682998,53.87,,,,,,,,49,5,4-Seam Fastball,0,3,0,3,3,0,0,3,Infield shade,Standard,205,0.0,0.039,,,,-0.039,,-3,-3,0.108,0.108,28,31,29,31,3,2,5,3,6,1,1.13,0.09,-0.09,46.5,,,,,,668678,pitcher,2025-06-21T20:58:58.772254
KC,2024-09-04,82.3,-2.91,5.98,"Gallen, Zac",624424,668678,,foul,,,,,9,Michael Conforto strikes out swinging.,R,L,R,SF,AZ,S,,,1,2,2024,0.46,-0.93,0.34,1.6,,,,2,6,Bot,,,,,,,6.532829916561722,-119.6889742865059,-1.5761888384882918,3.053379838456971,24.221743594764703,-40.94911064238894,3.19,1.52,,,,82.8,2408,6.8,745290,645444,605137,641645,553993,672695,656976,664983,682998,53.74,,,,,,,,49,4,Knuckle Curve,0,3,0,3,3,0,0,3,Infield shade,Standard,31,0.0,0.0,76.8,7.7,,0.0,,-3,-3,0.108,0.108,28,31,29,31,3,2,5,3,6,1,4.31,-0.46,0.46,44.8,15.102714590200424,-6.7951176000826345,37.38207721696612,34.37105524515897,31.44332910950341,668678,pitcher,2025-06-21T20:58:58.772254
KC,2024-09-04,82.9,-2.87,5.95,"Gallen, Zac",624424,668678,,ball,,,,,14,Michael Conforto strikes out swinging.,R,L,R,SF,AZ,B,,,0,2,2024,0.18,-0.83,0.25,0.59,,,,2,6,Bot,,,,,,,6.846620816322782,-120.56061575368054,-4.136821370982623,0.3575292894751334,24.077764201252087,-39.6313699185116,3.13,1.59,,,,83.6,2466,6.8,745290,645444,605137,641645,553993,672695,656976,664983,682998,53.66,,,,,,,,49,3,Knuckle Curve,0,3,0,3,3,0,0,3,Infield shade,Standard,29,0.0,0.023,,,,-0.023,,-3,-3,0.108,0.108,28,31,29,31,3,2,5,3,6,1,4.16,-0.18,0.18,47.5,,,,,,668678,pitcher,2025-06-21T20:58:58.772254
FF,2024-09-04,94.0,-2.93,6.03,"Gallen, Zac",624424,668678,,foul,,,,,2,Michael Conforto strikes out swinging.,R,L,R,SF,AZ,S,,,0,1,2024,-0.4,1.45,0.08,3.21,,,,2,6,Bot,,,,,,,8.726122573276005,-136.5956532245801,-4.825172371468123,-6.951860580585438,30.76377451136375,-13.07781935739379,3.19,1.52,184.0,76.4,17.0,94.4,2256,6.7,745290,645444,605137,641645,553993,672695,656976,664983,682998,53.85,,,,,,,,49,2,4-Seam Fastball,0,3,0,3,3,0,0,3,Infield shade,Standard,210,0.0,-0.058,73.1,6.5,,0.058,88.0,-3,-3,0.108,0.108,28,31,29,31,3,2,5,3,6,1,1.14,0.4,-0.4,42.9,0.1843679090079656,24.701476855436255,23.25977141416255,36.27947527919726,16.141364843770095,668678,pitcher,2025-06-21T20:58:58.772254
CH,2024-09-04,86.4,-3.15,5.83,"Gallen, Zac",624424,668678,,called_strike,,,,,8,Michael Conforto strikes out swinging.,R,L,R,SF,AZ,S,,,0,0,2024,-1.1,0.21,0.12,1.67,,,,2,6,Bot,,,,,,,10.050446414967125,-125.4848809729557,-4.1999286242748175,-13.48177688529494,21.541877105189105,-29.320531398881435,3.24,1.68,,,,87.2,1489,6.6,745290,645444,605137,641645,553993,672695,656976,664983,682998,53.91,,,,,,,,49,1,Changeup,0,3,0,3,3,0,0,3,Infield shade,Standard,229,0.0,-0.041,,,,0.041,,-3,-3,0.108,0.108,28,31,29,31,3,2,5,3,6,1,2.82,1.1,-1.1,36.9,,,,,,668678,pitcher,2025-06-21T20:58:58.772254
KC,2024-09-04,82.1,-2.81,6.02,"Gallen, Zac",671218,668678,grounded_into_double_play,hit_into_play,,,,,5,"Heliot Ramos grounds into a double play, third baseman Eugenio Suárez to second baseman Luis Guillorme to first baseman Josh Bell. Mike Yastrzemski out at 2nd. Heliot Ramos out at 1st.",R,R,R,SF,AZ,X,5.0,ground_ball,0,0,2024,0.19,-0.95,-0.19,2.15,,,573262.0,0,6,Bot,101.05,163.75,,,,,5.611730560416741,-119.54797628606374,-0.3704199438568574,0.7165040981871266,23.278748263784767,-41.41309405818899,3.22,1.5,28.0,97.6,-3.0,82.8,2373,6.8,745290,645444,605137,641645,553993,672695,656976,664983,682998,53.73,0.323,0.308,0.0,1.0,0.0,0.0,2.0,48,1,Knuckle Curve,0,3,0,3,3,0,0,3,Infield shade,Standard,38,-0.089,-0.352,73.0,7.3,0.326,0.352,97.6,-3,-3,0.197,0.197,28,24,29,25,3,2,5,1,6,1,4.33,-0.19,-0.19,43.7,14.525621140951122,-6.255737190048962,31.668506080144816,33.15831237180924,33.911036245639394,668678,pitcher,2025-06-21T20:58:58.772254
FF,2024-09-04,95.0,-2.87,5.97,"Gallen, Zac",573262,668678,walk,ball,,,,,14,Mike Yastrzemski walks.,R,L,R,SF,AZ,B,,,3,2,2024,-0.55,1.56,0.17,0.79,,,,0,6,Bot,,,,,,,9.273393914249874,-137.71354360805634,-11.51189572955778,-9.00102436983914,28.669676735593967,-9.868263989322296,3.33,1.71,,,,96.1,2243,7.0,745290,645444,605137,641645,553993,672695,656976,664983,682998,53.52,,0.689131,0.7,1.0,0.0,0.0,,47,12,4-Seam Fastball,0,3,0,3,3,0,0,3,Infield shade,Standard,217,0.046,0.371,,,,-0.371,,-3,-3,0.151,0.151,28,33,29,34,3,2,5,1,6,1,0.97,0.55,-0.55,43.7,,,,,,668678,pitcher,2025-06-21T20:58:58.772254
CH,2024-09-04,87.0,-3.02,5.83,"Gallen, Zac",573262,668678,,foul,,,,,7,Mike Yastrzemski walks.,R,L,R,SF,AZ,S,,,3,2,2024,-0.93,0.32,-0.7,2.15,,,,0,6,Bot,,,,,,,7.511985384801214,-126.55809418679227,-3.3984173412386656,-11.38906723329881,22.538745514512463,-28.279636308734112,3.39,1.65,1.0,61.1,-56.0,88.1,1450,6.7,745290,645444,605137,641645,553993,672695,656976,664983,682998,53.81,,,,,,,,47,11,Changeup,0,3,0,3,3,0,0,3,Infield shade,Standard,229,0.0,0.0,72.8,7.6,,0.0,88.0,-3,-3,0.151,0.151,28,33,29,34,3,2,5,1,6,1,2.66,0.93,-0.93,36.9,11.662750069100342,7.393211199363354,30.938433418044955,39.25112047546793,25.66233309335163,668678,pitcher,2025-06-21T20:58:58.772254
FC,2024-09-04,89.7,-2.99,5.82,"Gallen, Zac",573262,668678,,foul,,,,,9,Mike Yastrzemski walks.,R,L,R,SF,AZ,S,,,3,2,2024,0.24,0.72,0.63,2.18,,,,0,6,Bot,,,,,,,8.50425242135701,-130.51442659643692,-4.628713228594872,1.186624935734084,24.798241626818793,-23.1904889188728,3.39,1.65,5.0,9.3,60.0,90.8,2285,6.8,745290,645444,605137,641645,553993,672695,656976,664983,682998,53.74,,,,,,,,47,10,Cutter,0,3,0,3,3,0,0,3,Infield shade,Standard,176,0.0,0.0,69.5,6.7,,0.0,88.0,-3,-3,0.151,0.151,28,33,29,34,3,2,5,1,6,1,2.09,-0.24,0.24,39.8,4.108509939414519,8.707012047617726,39.858560695810354,23.09240746167328,23.39932084039252,668678,pitcher,2025-06-21T20:58:58.772254
