pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,player_id,player_type,fetch_date
FF,2024-09-06,94.6,1.13,6.06,"Springer, George",543807,608331,single,hit_into_play,,,,,8,George Springer singles on a line drive to right fielder Jorge Soler.,R,R,L,ATL,TOR,X,9.0,line_drive,3,2,2024,0.13,0.97,0.1,2.0,,,,2,7,Top,176.42,106.37,,,,,-3.018092633589396,-137.65586654998273,-7.185004308063826,2.3145675807170707,28.45230548722529,-18.49888354279795,3.68,1.68,198.0,103.1,8.0,96.0,2244,6.9,747074,518595,621566,663897,570482,606115,672284,671739,624585,53.58,0.68,0.627,0.9,1.0,1.0,0.0,4.0,54,7,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,157,-0.02,0.263,74.3,7.2,0.779,-0.263,103.1,2,-2,0.88,0.12,30,34,30,35,4,3,6,2,5.0,2,1.56,0.13,-0.13,51.4,6.455119665729596,19.284411184316617,38.066953547931185,37.87189383833376,13.157409452283195,543807,batter,2025-06-21T20:58:08.662967
CU,2024-09-06,79.1,1.04,6.28,"Springer, George",543807,608331,,ball,,,,,13,George Springer singles on a line drive to right fielder Jorge Soler.,R,R,L,ATL,TOR,B,,,2,2,2024,-0.81,-1.48,-0.01,1.31,,,,2,7,Top,,,,,,,-0.7701068349237012,-115.07617308306271,-1.1534427586429477,-6.949732709332508,25.506656267899245,-45.0905700966312,3.55,1.64,,,,78.9,3171,6.6,747074,518595,621566,663897,570482,606115,672284,671739,624585,53.91,,,,,,,,54,6,Curveball,3,1,1,3,1,3,1,3,Standard,Standard,338,0.0,0.106,,,,-0.106,,2,-2,0.88,0.12,30,34,30,35,4,3,6,2,5.0,2,5.18,-0.81,0.81,53.7,,,,,,543807,batter,2025-06-21T20:58:08.662967
FF,2024-09-06,95.3,0.91,6.18,"Springer, George",543807,608331,,foul,,,,,5,George Springer singles on a line drive to right fielder Jorge Soler.,R,R,L,ATL,TOR,S,,,2,2,2024,0.03,1.22,-0.21,2.31,,,,2,7,Top,,,,,,,-3.053943627657054,-138.63521111387325,-7.376060612468759,1.093698382956929,29.067853943358383,-15.010726300318092,3.68,1.68,,,,96.5,2184,6.9,747074,518595,621566,663897,570482,606115,672284,671739,624585,53.63,,,,,,,,54,5,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,154,0.0,0.0,74.7,6.8,,0.0,,2,-2,0.88,0.12,30,34,30,35,4,3,6,2,5.0,2,1.28,0.03,-0.03,53.3,-1.229003712348311,15.079993132555172,40.43077698464954,35.52750409637984,10.006265060937505,543807,batter,2025-06-21T20:58:08.662967
CU,2024-09-06,76.9,1.15,6.18,"Springer, George",543807,608331,,called_strike,,,,,9,George Springer singles on a line drive to right fielder Jorge Soler.,R,R,L,ATL,TOR,S,,,1,1,2024,-0.91,-1.45,0.35,2.2,,,,2,7,Top,,,,,,,-0.0527681442611544,-111.9773861555298,1.2526750783678122,-7.5915572595575265,22.348100386743393,-44.74018883810569,3.57,1.66,,,,77.0,2858,6.5,747074,518595,621566,663897,570482,606115,672284,671739,624585,53.97,,,,,,,,54,3,Curveball,3,1,1,3,1,3,1,3,Standard,Standard,333,0.0,-0.064,,,,0.064,,2,-2,0.88,0.12,30,34,30,35,4,3,6,2,5.0,2,5.33,-0.91,0.91,51.0,,,,,,543807,batter,2025-06-21T20:58:08.662967
CH,2024-09-06,83.7,1.75,5.83,"Springer, George",543807,608331,,ball,,,,,14,George Springer singles on a line drive to right fielder Jorge Soler.,R,R,L,ATL,TOR,B,,,0,1,2024,0.74,0.13,1.49,2.47,,,,2,7,Top,,,,,,,-2.0804782276091784,-121.94650147417032,-1.6392141388488712,7.8124761184483775,22.456962922568085,-30.814129280321417,3.67,1.69,,,,84.6,1289,6.7,747074,518595,621566,663897,570482,606115,672284,671739,624585,53.81,,,,,,,,54,2,Changeup,3,1,1,3,1,3,1,3,Standard,Standard,133,0.0,0.029,,,,-0.029,,2,-2,0.88,0.12,30,34,30,35,4,3,6,2,5.0,2,3.1,0.74,-0.74,38.6,,,,,,543807,batter,2025-06-21T20:58:08.662967
CU,2024-09-06,72.0,1.41,6.19,"Springer, George",543807,608331,,foul,,,,,4,George Springer singles on a line drive to right fielder Jorge Soler.,R,R,L,ATL,TOR,S,,,0,0,2024,-1.0,-1.48,-0.38,2.48,,,,2,7,Top,,,,,,,-1.8801479024914405,-104.69340914870496,2.7740989279496935,-6.9049328853013066,20.075844842715384,-43.75919372151363,3.68,1.68,337.0,102.9,27.0,72.2,2816,6.8,747074,518595,621566,663897,570482,606115,672284,671739,624585,53.74,,,,,,,,54,1,Curveball,3,1,1,3,1,3,1,3,Standard,Standard,334,0.0,-0.041,78.3,8.4,,0.041,102.9,2,-2,0.88,0.12,30,34,30,35,4,3,6,2,5.0,2,5.94,-1.0,1.0,52.8,28.872596190864396,-25.07478967300191,35.73759559583896,34.14679978662339,37.57487634991095,543807,batter,2025-06-21T20:58:08.662967
FF,2024-09-06,94.1,1.11,6.13,"Springer, George",543807,608331,field_out,hit_into_play,,,,,8,"George Springer grounds out, third baseman Gio Urshela to first baseman Matt Olson.",R,R,L,ATL,TOR,X,5.0,ground_ball,3,1,2024,0.05,1.11,-0.27,1.64,,,,1,5,Top,110.97,179.7,,,,,-3.741208110896504,-136.93919857410785,-8.50205649477408,1.4615572064563829,28.402726264246382,-16.51903066874284,3.68,1.68,2.0,79.7,-44.0,95.2,2296,6.8,747074,518595,621566,593160,570482,606115,672284,671739,624585,53.72,0.091,0.096,0.0,1.0,0.0,0.0,2.0,38,5,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,158,0.019,-0.424,76.9,7.4,0.091,0.424,88.0,2,-2,0.789,0.211,30,34,30,35,3,2,6,2,5.0,2,1.45,0.05,-0.05,53.7,2.795543183130817,17.56001795934679,40.87015072937563,34.01233229258938,14.430338368964838,543807,batter,2025-06-21T20:58:08.662967
FF,2024-09-06,94.0,1.04,6.17,"Springer, George",543807,608331,,ball,,,,,12,"George Springer grounds out, third baseman Gio Urshela to first baseman Matt Olson.",R,R,L,ATL,TOR,B,,,2,1,2024,0.52,0.99,0.45,3.88,,,,1,5,Top,,,,,,,-2.691837308713499,-136.9271311332201,-2.4831280719207287,7.11304403961779,27.84936733981819,-19.371509640793033,3.67,1.71,,,,95.2,2215,6.7,747074,518595,621566,593160,570482,606115,672284,671739,624585,53.78,,,,,,,,38,4,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,161,0.0,0.122,,,,-0.122,,2,-2,0.789,0.211,30,34,30,35,3,2,6,2,5.0,2,1.57,0.52,-0.52,52.1,,,,,,543807,batter,2025-06-21T20:58:08.662967
CU,2024-09-06,74.6,1.29,6.12,"Springer, George",543807,608331,,ball,,,,,14,"George Springer grounds out, third baseman Gio Urshela to first baseman Matt Olson.",R,R,L,ATL,TOR,B,,,1,1,2024,-0.75,-1.63,0.91,1.33,,,,1,5,Top,,,,,,,0.5404419972348662,-108.48266638294662,0.4060601714652143,-5.940920647888236,23.289177546773285,-45.17183231763104,3.64,1.69,,,,74.4,3015,6.7,747074,518595,621566,593160,570482,606115,672284,671739,624585,53.83,,,,,,,,38,3,Curveball,3,1,1,3,1,3,1,3,Standard,Standard,333,0.0,0.059,,,,-0.059,,2,-2,0.789,0.211,30,34,30,35,3,2,6,2,5.0,2,5.81,-0.75,0.75,51.5,,,,,,543807,batter,2025-06-21T20:58:08.662967
FF,2024-09-06,94.3,1.22,6.1,"Springer, George",543807,608331,,ball,,,,,12,"George Springer grounds out, third baseman Gio Urshela to first baseman Matt Olson.",R,R,L,ATL,TOR,B,,,0,1,2024,0.04,1.07,0.84,3.98,,,,1,5,Top,,,,,,,-1.0537612081166758,-137.36533243004487,-2.2081977625883376,0.6719177617228649,29.56472457659011,-18.369871079744428,3.76,1.69,,,,95.1,2329,6.6,747074,518595,621566,593160,570482,606115,672284,671739,624585,53.87,,,,,,,,38,2,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,159,0.0,0.024,,,,-0.024,,2,-2,0.789,0.211,30,34,30,35,3,2,6,2,5.0,2,1.48,0.04,-0.04,50.5,,,,,,543807,batter,2025-06-21T20:58:08.662967
FF,2024-09-06,93.5,1.23,6.01,"Springer, George",543807,608331,,swinging_strike,,,,,5,"George Springer grounds out, third baseman Gio Urshela to first baseman Matt Olson.",R,R,L,ATL,TOR,S,,,0,0,2024,-0.15,1.15,0.01,2.87,,,,1,5,Top,,,,,,,-2.840907703708263,-136.2268567578514,-4.960843205262478,-1.3060994160313593,29.025852484256447,-16.924004759796663,3.68,1.68,,,,94.3,2244,6.6,747074,518595,621566,593160,570482,606115,672284,671739,624585,53.85,,,,,,,,38,1,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,155,0.0,-0.037,72.3,6.2,,0.037,,2,-2,0.789,0.211,30,34,30,35,3,2,6,2,5.0,2,1.44,-0.15,0.15,48.1,-10.712208560726932,43.717431122731064,32.771492479435814,37.67702366671182,-3.412967117121685,543807,batter,2025-06-21T20:58:08.662967
FF,2024-09-06,94.3,1.01,6.23,"Springer, George",543807,608331,field_error,hit_into_play,,,,,4,George Springer reaches on a fielding error by shortstop Orlando Arcia. Nathan Lukes to 2nd.,R,R,L,ATL,TOR,X,6.0,ground_ball,0,0,2024,-0.21,1.0,-0.77,2.45,,,664770.0,0,3,Top,113.39,165.76,,,,,-4.201723808440273,-137.2970605848634,-6.451303117966243,-1.8453954904813352,27.936154572006796,-18.26361880531264,3.68,1.68,5.0,70.4,-25.0,95.5,2238,6.8,747074,518595,621566,593160,570482,606115,672284,671739,624585,53.74,0.04,0.055,0.9,1.0,0.0,0.0,2.0,23,1,4-Seam Fastball,3,0,0,3,0,3,0,3,Standard,Standard,153,-0.057,0.459,69.6,6.7,0.046,-0.459,88.0,3,-3,0.769,0.231,30,34,30,35,2,1,6,2,5.0,2,1.54,-0.21,0.21,56.3,2.539575333273549,12.825721867352035,38.35966751225749,27.002827924029376,15.311840662531331,543807,batter,2025-06-21T20:58:08.662967
SL,2024-09-06,85.6,-2.35,5.31,"Springer, George",543807,628452,strikeout,swinging_strike,,,,,5,George Springer strikes out swinging.,R,R,R,ATL,TOR,S,2.0,,1,2,2024,0.69,0.67,0.26,2.96,694388.0,,664770.0,2,9,Top,,,,,,,4.771745537984487,-124.76559600763004,-0.6679604854289333,6.411310101596311,22.952373806957475,-25.254309767463553,3.68,1.68,,,,86.4,2674,6.5,747074,518595,621566,663897,570482,606115,672284,671739,642201,53.98,,0.0,0.0,1.0,0.0,0.0,,70,4,Slider,3,1,1,3,1,3,1,3,Standard,Standard,93,0.073,-0.193,74.5,6.6,,0.193,,2,-2,0.927,0.073,34,34,34,35,1,4,2,2,2.0,2,2.41,-0.69,-0.69,22.9,8.013719928964713,17.304779093517293,32.233111243782886,38.865349794346656,11.742942642979513,543807,batter,2025-06-21T20:58:08.662967
SL,2024-09-06,85.5,-1.19,5.87,"Springer, George",543807,628452,,ball,,,,,14,George Springer strikes out swinging.,R,R,R,ATL,TOR,B,,,0,2,2024,1.1,0.39,2.63,0.93,694388.0,,664770.0,2,9,Top,,,,,,,6.76343449401098,-124.32037128921444,-6.1280396646911885,10.037284234856548,24.70114051809957,-27.130598250579,3.54,1.61,,,,85.2,2659,6.1,747074,518595,621566,663897,570482,606115,672284,671739,642201,54.39,,,,,,,,70,3,Slider,3,1,1,3,1,3,1,3,Standard,Standard,64,0.0,0.035,,,,-0.035,,2,-2,0.927,0.073,34,34,34,35,1,4,2,2,2.0,2,2.73,-1.1,-1.1,41.1,,,,,,543807,batter,2025-06-21T20:58:08.662967
