pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,player_id,player_type,fetch_date
FF,2024-09-05,96.2,-1.47,5.48,"López, Pablo",650490,641154,double,hit_into_play,,,,,5,"Umpire reviewed (rules check), call on the field was upheld: Yandy Díaz hits a ground-rule double (27) on a line drive to right field. Jonny DeLuca scores.",R,R,R,TB,MIN,X,,line_drive,0,1,2024,-0.69,1.18,0.24,2.34,676356.0,,,2,7,Bot,210.06,112.88,,,,,6.17594517959598,-139.88792779568487,-5.521044996987567,-10.419700700566397,30.875287748347677,-15.595536580784431,3.48,1.62,254.0,105.3,11.0,97.7,2237,7.1,745042,680777,467793,666397,669304,650489,663616,668885,670242,53.37,0.929,0.917,1.25,1.0,1.0,1.0,4.0,55,2,4-Seam Fastball,2,4,2,4,4,3,3,4,Standard,Standard,214,0.14,0.859,70.9,7.4,1.186,-0.859,105.3,-2,-2,0.182,0.182,28,32,28,33,4,3,6,1,5,1,1.28,0.69,0.69,37.3,3.2348566516968913,23.865674080783613,27.009855010102303,41.33352087663013,19.375001867700895,641154,pitcher,2025-06-21T20:59:06.744874
SI,2024-09-05,95.8,-1.6,5.49,"López, Pablo",650490,641154,,foul,,,,,11,"Umpire reviewed (rules check), call on the field was upheld: Yandy Díaz hits a ground-rule double (27) on a line drive to right field. Jonny DeLuca scores.",R,R,R,TB,MIN,S,,,0,0,2024,-1.12,0.74,-1.2,3.41,676356.0,,,2,7,Bot,,,,,,,3.6341504849710824,-139.45434364610227,-1.530441349676772,-15.381116910676196,33.36833605674511,-22.480859896945596,3.48,1.62,141.0,80.9,10.0,97.0,2189,7.1,745042,680777,467793,666397,669304,650489,663616,668885,670242,53.43,,,,,,,,55,1,Sinker,2,4,2,4,4,2,2,4,Standard,Standard,211,0.0,-0.039,46.9,4.9,,0.039,88.0,-2,-2,0.182,0.182,28,32,28,33,4,3,6,1,5,1,1.76,1.12,1.12,38.3,-7.840002038394412,50.378625849716606,26.2299413012331,23.537206887078614,14.43973119030312,641154,pitcher,2025-06-21T20:59:06.744874
FF,2024-09-05,97.4,-1.36,5.57,"López, Pablo",642350,641154,strikeout,swinging_strike,,,,,2,Jose Siri strikes out swinging.,R,R,R,TB,MIN,S,2.0,,2,2,2024,-0.49,1.35,0.04,3.18,676356.0,,,1,7,Bot,,,,,,,4.960107556854086,-141.6621859945554,-4.034230398500622,-7.756669104990567,33.611723659213574,-13.347476556739355,3.55,1.66,,,,98.7,2312,7.2,745042,680777,467793,666397,669304,650489,663616,668885,670242,53.34,,0.0,0.0,1.0,0.0,0.0,,54,5,4-Seam Fastball,2,4,2,4,4,2,2,4,Standard,Standard,215,-0.091,-0.344,71.6,6.3,,0.344,,-2,-2,0.273,0.273,28,28,28,29,3,2,6,2,5,2,1.07,0.49,0.49,39.4,2.740259377799673,41.42705010893516,30.07950619331536,38.33355419787125,10.006387376696283,641154,pitcher,2025-06-21T20:59:06.744874
FF,2024-09-05,97.0,-1.39,5.65,"López, Pablo",642350,641154,,ball,,,,,11,Jose Siri strikes out swinging.,R,R,R,TB,MIN,B,,,1,2,2024,-0.49,1.38,-1.65,4.28,676356.0,,,1,7,Bot,,,,,,,0.4353748486191988,-141.25459468197278,-1.2680123642839178,-6.686306401361435,34.22502722694552,-13.728232450762173,3.4,1.67,,,,98.2,2282,7.1,745042,680777,467793,666397,669304,650489,663616,668885,670242,53.42,,,,,,,,54,4,4-Seam Fastball,2,4,2,4,4,2,2,4,Standard,Standard,212,0.0,0.026,,,,-0.026,,-2,-2,0.273,0.273,28,28,28,29,3,2,6,2,5,2,1.05,0.49,0.49,40.8,,,,,,641154,pitcher,2025-06-21T20:59:06.744874
ST,2024-09-05,84.8,-1.62,5.41,"López, Pablo",642350,641154,,swinging_strike,,,,,14,Jose Siri strikes out swinging.,R,R,R,TB,MIN,S,,,1,1,2024,0.96,0.26,1.48,1.97,676356.0,,,1,7,Bot,,,,,,,5.413148299302718,-123.45184083132682,-2.2434362368111236,8.705222866498879,25.248052831211663,-29.27476627668357,3.55,1.66,,,,86.0,2423,7.1,745042,680777,467793,666397,669304,650489,663616,668885,670242,53.41,,,,,,,,54,3,Sweeper,2,4,2,4,4,2,2,4,Infield shade,Standard,45,0.0,-0.114,60.2,9.0,,0.114,,-2,-2,0.273,0.273,28,28,28,29,3,2,6,2,5,2,2.91,-0.96,-0.96,34.8,27.944253053573473,-30.776547106169016,29.018697589487857,54.14230874393519,45.831242561180744,641154,pitcher,2025-06-21T20:59:06.744874
FF,2024-09-05,96.3,-1.43,5.54,"López, Pablo",642350,641154,,swinging_strike,,,,,11,Jose Siri strikes out swinging.,R,R,R,TB,MIN,S,,,1,0,2024,-0.52,1.4,-1.02,3.33,676356.0,,,1,7,Bot,,,,,,,2.297103322392967,-140.17569023947902,-3.491985453981923,-7.324416412515387,33.18230994926406,-13.1903377522004,3.55,1.66,,,,97.6,2272,7.1,745042,680777,467793,666397,669304,650489,663616,668885,670242,53.41,,,,,,,,54,2,4-Seam Fastball,2,4,2,4,4,2,2,4,Infield shade,Standard,214,0.0,-0.062,73.6,7.4,,0.062,,-2,-2,0.273,0.273,28,28,28,29,3,2,6,2,5,2,1.07,0.52,0.52,40.1,13.858568798501649,-7.769941239310499,30.443444248383496,26.105140093797687,29.94054138472469,641154,pitcher,2025-06-21T20:59:06.744874
FF,2024-09-05,96.7,-1.46,5.64,"López, Pablo",642350,641154,,ball,,,,,11,Jose Siri strikes out swinging.,R,R,R,TB,MIN,B,,,0,0,2024,-0.5,1.28,-1.7,4.55,676356.0,,,1,7,Bot,,,,,,,0.5065475732486074,-140.7944725599232,-0.2525640614938179,-6.772557615953026,33.09603265797461,-15.328847714152616,3.51,1.6,,,,98.0,2255,7.0,745042,680777,467793,666397,669304,650489,663616,668885,670242,53.45,,,,,,,,54,1,4-Seam Fastball,2,4,2,4,4,2,2,4,Infield shade,Standard,211,0.0,0.038,,,,-0.038,,-2,-2,0.273,0.273,28,28,28,29,3,2,6,2,5,2,1.16,0.5,0.5,39.2,,,,,,641154,pitcher,2025-06-21T20:59:06.744874
CU,2024-09-05,82.4,-1.4,5.76,"López, Pablo",670764,641154,field_out,hit_into_play,,,,,5,"Taylor Walls grounds out, second baseman Edouard Julien to first baseman Carlos Santana. Jonny DeLuca to 3rd.",R,L,R,TB,MIN,X,4.0,ground_ball,0,0,2024,0.96,-1.0,-0.02,2.21,,676356.0,,0,7,Bot,148.38,151.68,,,,,1.2861752800774746,-119.9755021933125,0.4987816080704468,8.881502510223843,25.8571919014214,-42.14100945553647,3.37,1.54,8.0,83.9,-15.0,83.2,2746,7.0,745042,680777,467793,666397,669304,650489,663616,668885,670242,53.45,0.083,0.074,0.0,1.0,0.0,0.0,2.0,53,1,Curveball,2,4,2,4,4,2,2,4,Infield shade,Standard,41,-0.035,-0.194,65.9,7.0,0.098,0.194,88.0,-2,-2,0.308,0.308,28,27,28,28,3,2,6,1,5,1,4.39,-0.96,0.96,48.8,8.17837698087059,0.4063270792879824,35.80821265669315,33.5021788388074,24.061363744757884,641154,pitcher,2025-06-21T20:59:06.744874
FF,2024-09-05,95.0,-1.59,5.64,"López, Pablo",676356,641154,double,hit_into_play,,,,,7,Jonny DeLuca doubles (12) on a ground ball to left fielder Trevor Larnach.,R,R,R,TB,MIN,X,7.0,ground_ball,0,0,2024,-0.75,1.38,-0.59,1.85,,,,0,7,Bot,40.45,105.57,,,,,4.35149978181132,-138.04798733261364,-7.386415819916163,-10.554960100186472,33.12940773624263,-13.056127212246556,3.26,1.56,13.0,97.3,-7.0,95.7,2344,7.0,745042,680777,467793,666397,669304,650489,663616,668885,670242,53.54,0.229,0.264,1.25,1.0,1.0,1.0,2.0,52,1,4-Seam Fastball,2,4,2,4,4,2,2,4,Standard,Standard,217,0.099,0.693,73.5,8.0,0.245,-0.693,97.3,-2,-2,0.209,0.209,28,25,28,26,3,2,6,1,5,1,1.17,0.75,0.75,37.8,14.761784755851416,-15.95346236087143,32.540367088287034,30.67738314561441,34.220115653374016,641154,pitcher,2025-06-21T20:59:06.744874
CH,2024-09-05,88.2,-1.57,5.59,"López, Pablo",686482,641154,field_out,hit_into_play,,,,,4,Logan Driscoll pops out to shortstop Willi Castro.,R,L,R,TB,MIN,X,6.0,popup,2,0,2024,-1.49,0.67,-0.6,2.3,,,,2,6,Bot,101.26,129.39,,,,,5.524027838563238,-128.32930978007832,-3.2699090247502545,-17.55983612909754,28.740451628311845,-24.353341882044447,3.32,1.51,176.0,78.9,62.0,88.9,2105,6.9,745042,680777,467793,666397,669304,650489,663616,668885,670242,53.57,0.011,0.011,0.0,1.0,0.0,0.0,3.0,48,3,Changeup,2,4,2,4,4,2,2,4,Standard,Standard,232,-0.014,-0.363,71.9,8.2,0.017,0.363,88.0,-2,-2,0.19,0.19,28,26,28,27,3,2,6,2,5,2,2.29,1.49,-1.49,37.2,14.372919214616273,-9.636604386426791,23.780100896643415,44.65267030765732,33.164902596842474,641154,pitcher,2025-06-21T20:59:06.744874
