pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,player_id,player_type,fetch_date
CH,2024-09-07,83.9,-2.04,6.19,"Arozarena, Randy",668227,502043,field_out,hit_into_play,,,,,8,Randy Arozarena flies out to left fielder Lars Nootbaar.,R,R,R,STL,SEA,X,7.0,fly_ball,0,0,2024,-1.13,0.19,-0.06,2.06,,,,1,6,Top,49.22,117.17,,,,,6.873062893559654,-122.0358048006648,-3.517100561651658,-12.630765490815865,25.083401114439017,-29.756742009012836,3.35,1.56,276.0,96.5,50.0,84.6,1762,6.9,745125,686780,502671,665877,571448,691026,663457,672279,691023,53.64,0.011,0.017,0.0,1.0,0.0,0.0,3.0,37,1,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,221,0.025,-0.256,87.1,7.9,0.026,0.256,96.5,0,0,0.533,0.467,36,29,37,29,3,2,7.0,1,7.0,1,3.06,1.13,1.13,44.6,13.478888123811428,-18.757592721383155,21.647542401943397,31.599981941889585,45.953711092334174,668227,batter,2025-06-21T20:58:16.653619
SI,2024-09-07,90.1,-1.92,6.36,"Arozarena, Randy",668227,502043,double,hit_into_play,,,,,13,Randy Arozarena doubles (28) on a ground ball to left fielder Lars Nootbaar.,R,R,R,STL,SEA,X,7.0,ground_ball,2,1,2024,-1.36,0.62,-0.9,2.18,,,,2,3,Top,79.18,107.66,,,,,5.480502329605562,-131.15191680303784,-5.87639062838183,-16.81712572446769,24.677829359068895,-24.01508325119594,3.35,1.56,80.0,90.0,4.0,91.5,1934,6.9,745125,686780,502671,665877,571448,691026,663457,672279,691023,53.62,0.423,0.384,1.25,1.0,1.0,1.0,4.0,18,4,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,212,-0.026,0.568,78.1,7.5,0.467,-0.568,90.0,0,0,0.543,0.457,36,29,37,29,2,1,7.0,1,7.0,1,2.16,1.36,1.36,48.7,16.06668286151303,-23.701523753139803,28.52151212266677,21.01183138411777,34.29068037791066,668227,batter,2025-06-21T20:58:16.653619
SI,2024-09-07,90.1,-1.66,6.41,"Arozarena, Randy",668227,502043,,called_strike,,,,,14,Randy Arozarena doubles (28) on a ground ball to left fielder Lars Nootbaar.,R,R,R,STL,SEA,S,,,2,0,2024,-1.02,0.85,0.89,2.4,,,,2,3,Top,,,,,,,8.62250683167736,-130.9553979891348,-5.954986034819654,-13.42761877365653,23.34939551943237,-21.31437363975401,3.38,1.62,,,,91.8,2050,7.1,745125,686780,502671,665877,571448,691026,663457,672279,691023,53.45,,,,,,,,18,3,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,202,0.0,-0.061,,,,0.061,,0,0,0.543,0.457,36,29,37,29,2,1,7.0,1,7.0,1,1.93,1.02,1.02,51.0,,,,,,668227,batter,2025-06-21T20:58:16.653619
FC,2024-09-07,86.6,-1.98,6.25,"Arozarena, Randy",668227,502043,,ball,,,,,12,Randy Arozarena doubles (28) on a ground ball to left fielder Lars Nootbaar.,R,R,R,STL,SEA,B,,,1,0,2024,0.39,0.52,1.38,2.52,,,,2,3,Top,,,,,,,7.3235397135186036,-126.02950016478924,-3.86771691096504,2.807874812509401,23.043998710968264,-26.024394141800663,3.37,1.58,,,,88.2,2415,7.0,745125,686780,502671,665877,571448,691026,663457,672279,691023,53.47,,,,,,,,18,2,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,156,0.0,0.068,,,,-0.068,,0,0,0.543,0.457,36,29,37,29,2,1,7.0,1,7.0,1,2.49,-0.39,-0.39,47.0,,,,,,668227,batter,2025-06-21T20:58:16.653619
CH,2024-09-07,84.6,-1.97,6.17,"Arozarena, Randy",668227,502043,,ball,,,,,14,Randy Arozarena doubles (28) on a ground ball to left fielder Lars Nootbaar.,R,R,R,STL,SEA,B,,,0,0,2024,-0.9,0.48,1.28,1.27,,,,2,3,Top,,,,,,,9.504494031336918,-122.82936986885018,-6.160740795411566,-10.868350264749427,20.89219929053124,-26.364724542188025,3.32,1.54,,,,86.3,1642,7.2,745125,686780,502671,665877,571448,691026,663457,672279,691023,53.29,,,,,,,,18,1,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,220,0.0,0.04,,,,-0.04,,0,0,0.543,0.457,36,29,37,29,2,1,7.0,1,7.0,1,2.69,0.9,0.9,46.3,,,,,,668227,batter,2025-06-21T20:58:16.653619
ST,2024-09-07,80.1,-2.23,6.22,"Arozarena, Randy",668227,502043,strikeout,foul_tip,,,,,6,Randy Arozarena strikes out on a foul tip.,R,R,R,STL,SEA,S,2.0,,0,2,2024,0.91,0.05,0.71,2.6,,677594.0,663728.0,0,1,Top,,,,,,,4.8435421282033175,-116.6811337799052,-1.4035501561798704,7.434532443128078,21.62761313812743,-31.674920984556753,3.35,1.56,,,,81.3,2332,7.0,745125,686780,502671,665877,571448,691026,663457,672279,691023,53.48,,0.0,0.0,1.0,0.0,0.0,,3,3,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,50,0.05,-0.159,67.5,6.2,,0.159,,0,0,0.412,0.588,36,29,37,29,1,0,7.0,1,7.0,1,3.49,-0.91,-0.91,44.8,1.092700741295527,24.136023420967412,19.44307705518987,39.21556607011204,23.637652437811894,668227,batter,2025-06-21T20:58:16.653619
CU,2024-09-07,76.0,-2.25,6.34,"Arozarena, Randy",668227,502043,,swinging_strike,,,,,7,Randy Arozarena strikes out on a foul tip.,R,R,R,STL,SEA,S,,,0,1,2024,0.44,-0.8,-0.44,1.6,,677594.0,663728.0,0,1,Top,,,,,,,3.046682157669433,-110.6773554728083,-1.39028022142399,3.009590410051557,21.080906420842975,-38.68343067389719,3.35,1.56,,,,76.9,2280,7.0,745125,686780,502671,665877,571448,691026,663457,672279,691023,53.48,,,,,,,,3,2,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,50,0.0,-0.071,73.4,7.6,,0.071,,0,0,0.412,0.588,36,29,37,29,1,0,7.0,1,7.0,1,4.76,-0.44,-0.44,47.6,18.24689138730961,-42.89255528446543,28.090422977287165,25.81510279598504,52.23137662568555,668227,batter,2025-06-21T20:58:16.653619
SI,2024-09-07,90.8,-1.83,6.49,"Arozarena, Randy",668227,502043,,called_strike,,,,,8,Randy Arozarena strikes out on a foul tip.,R,R,R,STL,SEA,S,,,0,0,2024,-1.06,0.9,0.15,2.23,,677594.0,663728.0,0,1,Top,,,,,,,7.329594727597981,-131.97353971602658,-6.793589192093304,-13.872533189835954,25.101268736294724,-20.423129672284404,3.59,1.66,,,,92.4,2001,7.1,745125,686780,502671,665877,571448,691026,663457,672279,691023,53.41,,,,,,,,3,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,210,0.0,-0.044,,,,0.044,,0,0,0.412,0.588,36,29,37,29,1,0,7.0,1,7.0,1,1.85,1.06,1.06,51.7,,,,,,668227,batter,2025-06-21T20:58:16.653619
SI,2024-09-07,94.4,-1.7,5.71,"Arozarena, Randy",668227,552640,force_out,hit_into_play,,,,,13,"Randy Arozarena grounds into a force out, third baseman Nolan Arenado to second baseman José Fermín. Cal Raleigh out at 2nd. Randy Arozarena to 1st.",R,R,R,STL,SEA,X,5.0,ground_ball,0,0,2024,-1.37,0.64,-1.03,2.42,,,663728.0,0,8,Top,109.64,164.12,,,,,4.837907882384163,-137.3772870141721,-4.3278993098833585,-18.46856612224528,29.223919283568197,-23.316042818003705,3.35,1.56,17.0,84.9,-7.0,95.3,2279,6.7,745125,686780,502671,665877,571448,691026,663457,672279,691023,53.79,0.131,0.134,0.0,1.0,0.0,0.0,2.0,52,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,210,0.065,-0.352,61.4,6.5,0.151,0.352,88.0,0,0,0.432,0.568,34,29,34,29,1,3,3.0,1,4.0,1,1.91,1.37,1.37,39.8,4.881192150241766,-6.9783095072244565,24.685411475144704,21.819997799787657,29.129226819814132,668227,batter,2025-06-21T20:58:16.653619
FC,2024-09-06,90.7,-1.39,5.71,"Arozarena, Randy",668227,607200,sac_fly,hit_into_play,,,,,9,Randy Arozarena out on a sacrifice fly to center fielder Michael Siani. Victor Robles scores. Julio Rodríguez to 3rd.,R,R,R,STL,SEA,X,8.0,fly_ball,2,2,2024,-0.04,0.82,0.56,1.8,645302.0,677594.0,663728.0,1,5,Top,129.03,64.95,,,,,5.017079410474511,-131.97835611827037,-5.663519594905823,-1.5687066633568705,27.84894730032392,-21.598995707983775,3.39,1.59,331.0,97.1,37.0,91.7,2303,6.9,745131,686780,502671,680977,571448,691026,663457,672279,691023,53.62,0.129,0.249,0.0,1.0,0.0,0.0,3.0,37,5,Cutter,0,0,0,0,1,0,1,0,Standard,Standard,189,-0.017,-0.084,85.4,7.8,0.471,0.084,97.1,0,0,0.372,0.628,31,29,31,29,3,2,7.0,2,7.0,1,1.95,0.04,0.04,38.8,4.852443703305752,-8.67582217245966,27.752267603444444,39.1853443234705,36.62185998837052,668227,batter,2025-06-21T20:58:16.653619
