pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,player_id,player_type,fetch_date
SI,2024-09-07,93.5,-0.75,5.96,"Torres, Gleyber",650402,665871,field_out,hit_into_play,,,,,11,"Yankees challenged (tag-up play), call on the field was overturned: Gleyber Torres flies out to center fielder Pete Crow-Armstrong.",R,R,R,CHC,NYY,X,8.0,fly_ball,1,2,2024,-1.21,1.0,-0.79,3.51,,,657077.0,1,5,Top,128.7,96.83,,,,,2.5970779686170133,-136.17292616104493,-2.806643446601139,-15.623757764841068,29.10811652800216,-19.316546419284524,3.17,1.49,325.0,92.1,30.0,94.1,1931,6.5,746829,542194,683737,663538,621550,621020,664023,691718,641355,53.99,0.1,0.159,0.0,1.0,0.0,0.0,3.0,34,4,Sinker,0,1,1,0,1,0,1,0,Standard,Standard,203,0.029,-0.186,66.9,6.5,0.276,0.186,92.1,-1,1,0.353,0.647,26,27,27,28,3,2,7,1,6,1,1.6,1.21,1.21,52.8,8.578345973621829,0.8433946521552308,27.868205043959744,26.309325463439695,28.383467838036072,650402,batter,2025-06-21T20:57:16.883616
SI,2024-09-07,93.6,-0.63,6.02,"Torres, Gleyber",650402,665871,,ball,,,,,14,"Yankees challenged (tag-up play), call on the field was overturned: Gleyber Torres flies out to center fielder Pete Crow-Armstrong.",R,R,R,CHC,NYY,B,,,0,2,2024,-1.27,0.75,0.09,1.25,,,657077.0,1,5,Top,,,,,,,4.678745030444332,-136.166746793662,-8.328645825319029,-16.887189751780745,26.824085088943956,-21.277859644540317,3.21,1.56,,,,94.3,2045,6.5,746829,542194,683737,663538,621550,621020,664023,691718,641355,54.0,,,,,,,,34,3,Sinker,0,1,1,0,1,0,1,0,Standard,Standard,207,0.0,0.022,,,,-0.022,,-1,1,0.353,0.647,26,27,27,28,3,2,7,1,6,1,1.83,1.27,1.27,52.2,,,,,,650402,batter,2025-06-21T20:57:16.883616
FC,2024-09-07,87.0,-0.98,5.87,"Torres, Gleyber",650402,665871,,foul,,,,,2,"Yankees challenged (tag-up play), call on the field was overturned: Gleyber Torres flies out to center fielder Pete Crow-Armstrong.",R,R,R,CHC,NYY,S,,,0,1,2024,0.61,0.71,-0.01,3.11,,,657077.0,1,5,Top,,,,,,,1.0985765859673169,-126.76920894655464,-1.9713115551421625,6.40898703905634,23.389996275968663,-24.32777562054926,3.17,1.49,275.0,94.7,18.0,87.6,2164,6.4,746829,542194,683737,663538,621550,621020,664023,691718,641355,54.12,,,,,,,,34,2,Cutter,0,1,1,0,1,0,1,0,Standard,Standard,167,0.0,-0.052,65.6,6.2,,0.052,94.7,-1,1,0.353,0.647,26,27,27,28,3,2,7,1,6,1,2.27,-0.61,-0.61,46.5,-1.5740457426578287,24.171528059696698,30.817966639446865,38.30938529081354,21.69796011364196,650402,batter,2025-06-21T20:57:16.883616
SI,2024-09-07,90.3,-0.82,5.96,"Torres, Gleyber",650402,665871,,swinging_strike,,,,,4,"Yankees challenged (tag-up play), call on the field was overturned: Gleyber Torres flies out to center fielder Pete Crow-Armstrong.",R,R,R,CHC,NYY,S,,,0,0,2024,-1.19,0.95,-0.4,2.4,,,657077.0,1,5,Top,,,,,,,3.5767746546715324,-131.5058786044466,-4.999934591465671,-14.523448527369428,27.6661244249613,-20.278367553773514,3.17,1.49,,,,90.8,1857,6.5,746829,542194,683737,663538,621550,621020,664023,691718,641355,53.95,,,,,,,,34,1,Sinker,0,1,1,0,1,0,1,0,Standard,Standard,206,0.0,-0.04,47.1,4.8,,0.04,,-1,1,0.353,0.647,26,27,27,28,3,2,7,1,6,1,1.84,1.19,1.19,52.5,-28.276170522053235,71.98128670497516,30.45244351434107,31.13820974487115,-9.159059542987997,650402,batter,2025-06-21T20:57:16.883616
SI,2024-09-07,91.9,-0.76,6.04,"Torres, Gleyber",650402,665871,strikeout,called_strike,,,,,3,Gleyber Torres called out on strikes.,R,R,R,CHC,NYY,S,2.0,,1,2,2024,-0.97,1.06,0.72,3.03,,,,0,3,Top,,,,,,,5.8590927097272,-133.70455121617147,-4.088959736471783,-12.950217305152153,28.39758103352193,-18.744873836504908,3.27,1.59,,,,92.2,1920,6.5,746829,542194,683737,663538,621550,621020,664023,691718,641355,54.05,,0.0,0.0,1.0,0.0,0.0,,17,4,Sinker,0,1,1,0,1,0,1,0,Standard,Standard,207,0.021,-0.186,,,,0.186,,-1,1,0.383,0.617,26,27,27,28,2,1,7,1,6,1,1.63,0.97,0.97,53.5,,,,,,650402,batter,2025-06-21T20:57:16.883616
SI,2024-09-07,89.2,-0.8,6.07,"Torres, Gleyber",650402,665871,,called_strike,,,,,2,Gleyber Torres called out on strikes.,R,R,R,CHC,NYY,S,,,1,1,2024,-1.31,1.02,0.07,3.0,,,,0,3,Top,,,,,,,4.909441872031511,-129.95746963421567,-3.752412286512759,-15.830302578287206,23.96600478970352,-19.97149840585752,3.29,1.55,,,,90.0,1720,6.4,746829,542194,683737,663538,621550,621020,664023,691718,641355,54.06,,,,,,,,17,3,Sinker,0,1,1,0,1,0,1,0,Standard,Standard,204,0.0,-0.056,,,,0.056,,-1,1,0.383,0.617,26,27,27,28,2,1,7,1,6,1,1.81,1.31,1.31,58.1,,,,,,650402,batter,2025-06-21T20:57:16.883616
ST,2024-09-07,78.4,-0.84,6.01,"Torres, Gleyber",650402,665871,,ball,,,,,14,Gleyber Torres called out on strikes.,R,R,R,CHC,NYY,B,,,0,1,2024,1.68,-0.19,1.58,1.59,,,,0,3,Top,,,,,,,2.1274195538411456,-114.04385110659376,-2.1994442002162984,13.931011572420909,25.818861361973717,-33.570498854292445,3.17,1.52,,,,77.7,2390,6.3,746829,542194,683737,663538,621550,621020,664023,691718,641355,54.19,,,,,,,,17,2,Sweeper,0,1,1,0,1,0,1,0,Standard,Standard,60,0.0,0.025,,,,-0.025,,-1,1,0.383,0.617,26,27,27,28,2,1,7,1,6,1,3.97,-1.68,-1.68,57.7,,,,,,650402,batter,2025-06-21T20:57:16.883616
FC,2024-09-07,88.5,-1.02,5.97,"Torres, Gleyber",650402,665871,,called_strike,,,,,3,Gleyber Torres called out on strikes.,R,R,R,CHC,NYY,S,,,0,0,2024,0.14,0.89,0.69,2.84,,,,0,3,Top,,,,,,,3.903628523375591,-128.99791682947497,-3.547650222937026,0.8758044265430119,21.97471832816569,-21.643526314899827,3.14,1.5,,,,89.5,1926,6.4,746829,542194,683737,663538,621550,621020,664023,691718,641355,54.11,,,,,,,,17,1,Cutter,0,1,1,0,1,0,1,0,Standard,Standard,196,0.0,-0.037,,,,0.037,,-1,1,0.383,0.617,26,27,27,28,2,1,7,1,6,1,1.97,-0.14,-0.14,50.8,,,,,,650402,batter,2025-06-21T20:57:16.883616
FF,2024-09-07,92.1,-1.42,5.96,"Torres, Gleyber",650402,542888,field_out,hit_into_play,,,,,2,"Gleyber Torres grounds out, shortstop Dansby Swanson to first baseman Michael Busch.",R,R,R,CHC,NYY,X,6.0,ground_ball,1,2,2024,-0.34,1.28,0.18,3.19,,,683011.0,2,9,Top,117.04,153.61,,,,,4.781628423647632,-134.02693992751028,-4.005729836045754,-5.072746123512207,28.61174499001496,-16.04647584630187,3.17,1.49,6.0,87.1,-26.0,92.4,2177,6.4,746829,542194,683737,663538,621550,621020,664023,691718,641355,54.08,0.071,0.059,0.0,1.0,0.0,0.0,2.0,66,5,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,214,0.008,-0.197,62.5,6.7,0.086,0.197,88.0,-2,2,0.079,0.921,33,27,34,28,1,4,1,1,2,1,1.4,0.34,0.34,43.8,6.838889173657349,11.75215570745706,28.789102464956564,39.378813472653235,25.84970763917012,650402,batter,2025-06-21T20:57:16.883616
KC,2024-09-07,79.1,1.74,6.46,"Torres, Gleyber",650402,592767,walk,blocked_ball,,,,,9,Gleyber Torres walks.,R,R,L,CHC,NYY,B,,,3,1,2024,0.32,-0.4,0.72,1.4,,,,2,7,Top,,,,,,,-2.7843207629887345,-115.33868084240132,-3.629715121100637,3.323214953949109,17.0844099604634,-35.40771980040926,3.16,1.49,,,,78.9,2255,5.6,746829,542194,683737,663538,621550,621020,664023,691718,641355,54.9,,0.689131,0.7,1.0,0.0,0.0,,51,5,Knuckle Curve,0,2,2,0,2,0,2,0,Standard,Standard,11,-0.008,0.178,,,,-0.178,,-2,2,0.201,0.799,35,27,35,28,1,3,4,1,2,1,3.97,0.32,-0.32,47.7,,,,,,650402,batter,2025-06-21T20:57:16.883616
