pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,player_id,player_type,fetch_date
ST,2024-09-02,83.9,-0.95,5.81,"Burnes, Corbin",667452,669203,field_out,hit_into_play,,,,,14,"Corey Julks grounds out, shortstop Gunnar Henderson to first baseman Ryan O'Hearn.",R,R,R,BAL,CWS,X,6.0,ground_ball,2,2,2024,2.09,-0.27,0.95,2.33,,,,2,5,Top,107.61,150.39,,,,,0.2448966069055662,-122.0659197728911,-0.9631039363763106,20.49587111525109,29.347855273658276,-34.86902799268714,3.25,1.57,32.0,72.9,-1.0,83.8,2891,6.7,746992,668939,656811,702616,656896,683002,681297,656775,596103,53.77,0.111,0.101,0.0,1.0,0.0,0.0,2.0,43,5,Sweeper,3,2,2,3,2,3,2,3,Standard,Standard,64,0.014,-0.219,68.4,7.2,0.126,0.219,88.0,1,-1,0.699,0.301,29,28,30,28,3,2,5,1,6,1,3.57,-2.09,-2.09,40.5,16.48373256880979,-0.0538020149146091,29.41977399016664,46.97794788074172,38.81899950186579,669203,pitcher,2025-06-21T20:58:50.540457
FC,2024-09-02,95.0,-0.8,6.01,"Burnes, Corbin",667452,669203,,swinging_strike,,,,,9,"Corey Julks grounds out, shortstop Gunnar Henderson to first baseman Ryan O'Hearn.",R,R,R,BAL,CWS,S,,,2,1,2024,0.53,0.41,0.67,1.62,,,,2,5,Top,,,,,,,2.6952781539031956,-138.33522342038074,-6.797078139821345,6.190302759387536,30.423147429107743,-25.641089118395968,3.25,1.57,,,,95.8,2737,6.7,746992,668939,656811,702616,656896,683002,681297,656775,596103,53.85,,,,,,,,43,4,Cutter,3,2,2,3,2,3,2,3,Standard,Standard,166,0.0,-0.084,73.4,7.0,,0.084,,1,-1,0.699,0.301,29,28,30,28,3,2,5,1,6,1,2.11,-0.53,-0.53,43.7,6.096836030435264,-0.5134664339946752,36.69667433083504,44.672483073411655,33.6597492933502,669203,pitcher,2025-06-21T20:58:50.540457
FC,2024-09-02,93.8,-0.79,6.05,"Burnes, Corbin",667452,669203,,ball,,,,,12,"Corey Julks grounds out, shortstop Gunnar Henderson to first baseman Ryan O'Hearn.",R,R,R,BAL,CWS,B,,,1,1,2024,0.73,0.43,1.08,3.0,,,,2,5,Top,,,,,,,3.2648461161186413,-136.64758642004563,-3.1543686623561773,8.406422877150757,29.74031075349128,-26.277634484285116,3.32,1.36,,,,94.5,2812,6.6,746992,668939,656811,702616,656896,683002,681297,656775,596103,53.89,,,,,,,,43,3,Cutter,3,2,2,3,2,3,2,3,Standard,Standard,158,0.0,0.058,,,,-0.058,,1,-1,0.699,0.301,29,28,30,28,3,2,5,1,6,1,2.15,-0.73,-0.73,42.2,,,,,,669203,pitcher,2025-06-21T20:58:50.540457
ST,2024-09-02,83.6,-1.03,5.74,"Burnes, Corbin",667452,669203,,ball,,,,,14,"Corey Julks grounds out, shortstop Gunnar Henderson to first baseman Ryan O'Hearn.",R,R,R,BAL,CWS,B,,,0,1,2024,1.92,-0.33,0.91,0.83,,,,2,5,Top,,,,,,,0.6715030792789782,-121.55584542934967,-4.1108087405482285,18.57461843609217,28.524569817047905,-34.73576075132009,3.35,1.36,,,,83.5,2989,6.7,746992,668939,656811,702616,656896,683002,681297,656775,596103,53.78,,,,,,,,43,2,Sweeper,3,2,2,3,2,3,2,3,Standard,Standard,59,0.0,0.029,,,,-0.029,,1,-1,0.699,0.301,29,28,30,28,3,2,5,1,6,1,3.66,-1.92,-1.92,40.1,,,,,,669203,pitcher,2025-06-21T20:58:50.540457
CU,2024-09-02,78.1,-0.61,6.1,"Burnes, Corbin",667452,669203,,called_strike,,,,,4,"Corey Julks grounds out, shortstop Gunnar Henderson to first baseman Ryan O'Hearn.",R,R,R,BAL,CWS,S,,,0,0,2024,1.0,-1.34,-0.42,2.02,,,,2,5,Top,,,,,,,-1.4450132750609823,-113.634365415702,0.6391125882437847,8.866259954218458,22.54928566355818,-44.055136304454834,3.29,1.45,,,,78.2,2762,6.6,746992,668939,656811,702616,656896,683002,681297,656775,596103,53.93,,,,,,,,43,1,Curveball,3,2,2,3,2,3,2,3,Standard,Standard,44,0.0,-0.041,,,,0.041,,1,-1,0.699,0.301,29,28,30,28,3,2,5,1,6,1,5.1,-1.0,-1.0,50.5,,,,,,669203,pitcher,2025-06-21T20:58:50.540457
FC,2024-09-02,92.9,-0.96,5.89,"Burnes, Corbin",670032,669203,field_out,hit_into_play,,,,,6,Nicky Lopez grounds out to first baseman Ryan O'Hearn.,R,L,R,BAL,CWS,X,3.0,ground_ball,3,2,2024,0.74,0.22,0.42,1.86,,,,1,5,Top,159.39,167.17,,,,,1.919193615502473,-135.33581268133963,-5.0998971354611315,8.825306911410081,26.04008512138414,-28.712569127425407,2.98,1.33,3.0,71.7,-31.0,94.1,2925,6.6,746992,668939,656811,702616,656896,683002,681297,656775,596103,53.86,0.046,0.06,0.0,1.0,0.0,0.0,2.0,42,6,Cutter,3,2,2,3,2,3,2,3,Standard,Standard,151,0.023,-0.332,62.3,6.8,0.046,0.332,88.0,1,-1,0.676,0.324,29,29,30,29,3,2,5,1,6,2,2.39,-0.74,0.74,40.1,8.24533360710913,2.232096524642339,30.818934121358343,31.997794841455853,27.37607640240713,669203,pitcher,2025-06-21T20:58:50.540457
CU,2024-09-02,79.4,-0.64,6.06,"Burnes, Corbin",670032,669203,,ball,,,,,13,Nicky Lopez grounds out to first baseman Ryan O'Hearn.,R,L,R,BAL,CWS,B,,,2,2,2024,1.33,-1.41,-0.01,0.2,,,,1,5,Top,,,,,,,-1.149763995285046,-115.38821505498306,-3.167694552505386,11.914159547834927,28.386326203414477,-43.9953733359992,2.89,1.16,,,,78.6,2951,6.6,746992,668939,656811,702616,656896,683002,681297,656775,596103,53.92,,,,,,,,42,5,Curveball,3,2,2,3,2,3,2,3,Standard,Standard,34,0.0,0.108,,,,-0.108,,1,-1,0.676,0.324,29,29,30,29,3,2,5,1,6,2,5.14,-1.33,1.33,47.5,,,,,,669203,pitcher,2025-06-21T20:58:50.540457
FC,2024-09-02,95.1,-0.89,5.95,"Burnes, Corbin",670032,669203,,called_strike,,,,,4,Nicky Lopez grounds out to first baseman Ryan O'Hearn.,R,L,R,BAL,CWS,S,,,2,1,2024,0.61,0.74,-0.71,2.02,,,,1,5,Top,,,,,,,-0.8984669580990655,-138.4546375548289,-6.323319514642479,8.078533959992408,32.7790758458738,-21.429205124295567,2.92,1.22,,,,95.2,2775,6.5,746992,668939,656811,702616,656896,683002,681297,656775,596103,54.03,,,,,,,,42,4,Cutter,3,2,2,3,2,3,2,3,Standard,Standard,174,0.0,-0.078,,,,0.078,,1,-1,0.676,0.324,29,29,30,29,3,2,5,1,6,2,1.79,-0.61,0.61,40.2,,,,,,669203,pitcher,2025-06-21T20:58:50.540457
CH,2024-09-02,90.1,-0.98,5.7,"Burnes, Corbin",670032,669203,,ball,,,,,14,Nicky Lopez grounds out to first baseman Ryan O'Hearn.,R,L,R,BAL,CWS,B,,,1,1,2024,-0.98,0.17,0.33,0.7,,,,1,5,Top,,,,,,,5.376983181853828,-130.77244269510453,-6.696981502917348,-12.449020129034947,33.34841354622549,-28.778718718892332,2.89,1.22,,,,89.8,2089,6.7,746992,668939,656811,702616,656896,683002,681297,656775,596103,53.8,,,,,,,,42,3,Changeup,3,2,2,3,2,3,2,3,Standard,Standard,214,0.0,0.059,,,,-0.059,,1,-1,0.676,0.324,29,29,30,29,3,2,5,1,6,2,2.7,0.98,-0.98,37.1,,,,,,669203,pitcher,2025-06-21T20:58:50.540457
CH,2024-09-02,90.2,-1.03,5.61,"Burnes, Corbin",670032,669203,,ball,,,,,13,Nicky Lopez grounds out to first baseman Ryan O'Hearn.,R,L,R,BAL,CWS,B,,,0,1,2024,-1.2,0.26,-1.42,1.23,,,,1,5,Top,,,,,,,1.603704239785768,-131.2101509646482,-5.462154832341802,-14.098497787270093,30.620339047828317,-28.155925235448127,2.89,1.22,,,,90.5,2102,6.7,746992,668939,656811,702616,656896,683002,681297,656775,596103,53.79,,,,,,,,42,2,Changeup,3,2,2,3,2,3,2,3,Standard,Standard,222,0.0,0.024,,,,-0.024,,1,-1,0.676,0.324,29,29,30,29,3,2,5,1,6,2,2.57,1.2,-1.2,38.3,,,,,,669203,pitcher,2025-06-21T20:58:50.540457
